Query_ID,Subject_ID,Identity,Alignment Length,Mismatches
OFBKKLGO_01691_pksG_1,BS_pksG [I] COG3425 3-hydroxy-3-methylglutaryl CoA synthase,82.3,345,61
OFBKKLGO_01692_acpK,BS_pksDa [IQ] COG0236 Acyl carrier protein,67.9,81,26
OFBKKLGO_01696_baeC,BS_pksC [I] COG0331 (acyl-carrier-protein) S-malonyltransferase,72.8,287,78
OFBKKLGO_01697_baeB,"BS_pksB [R] COG0491 Zn-dependent hydrolases, including glyoxylases",66.2,225,76
OFBKKLGO_01698_mutL,BS_mutL [L] COG0323 DNA mismatch repair enzyme (predicted ATPase),86.4,632,74
OFBKKLGO_01699_mutS,BS_mutS [L] COG0249 Mismatch repair ATPase (MutS family),88.1,860,99
OFBKKLGO_01701_ymcA,BS_ymcA [S] COG4550 Predicted membrane protein,92.3,143,11
OFBKKLGO_01702_miaB,BS_ymcB [J] COG0621 2-methylthioadenine synthetase,95.1,509,25
OFBKKLGO_01703_group_6081,BS_kbl [H] COG0156 7-keto-8-aminopelargonate synthetase and related enzymes,84.9,390,59
OFBKKLGO_01704_tdh_1,BS_tdh [ER] COG1063 Threonine dehydrogenase and related Zn-dependent dehydrogenases,77.3,348,78
OFBKKLGO_01705_spoVS,BS_spoVS [S] COG2359 Uncharacterized protein conserved in bacteria,100.0,86,0
OFBKKLGO_01706_ymdB,BS_ymdB [S] COG1692 Uncharacterized protein conserved in bacteria,93.9,264,16
OFBKKLGO_01707_rny,BS_ymdA [R] COG1418 Predicted HD superfamily hydrolase,98.8,520,5
OFBKKLGO_01708_pbpX,BS_pbpX [V] COG1680 Beta-lactamase class C and other penicillin binding proteins,65.0,391,136
OFBKKLGO_01709_recA,BS_recA [L] COG0468 RecA/RadA recombinase,96.6,348,10
OFBKKLGO_01710_cinA,BS_cinA_1 [R] COG1058 Predicted nucleotide-utilizing enzyme related to molybdopterin-biosynthesis enzyme MoeA,93.3,240,16
OFBKKLGO_01711_pgsA,BS_pgsA [I] COG0558 Phosphatidylglycerophosphate synthase,89.6,193,20
OFBKKLGO_01715_fabG_2,BS_ymfI [IQR] COG1028 Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases),71.9,242,68
OFBKKLGO_01716_group_4665,BS_ymfH [R] COG0612 Predicted Zn-dependent peptidases,86.1,409,57
OFBKKLGO_01718_smc_4,lin1189 [R] COG2409 Predicted drug exporters of the RND superfamily,48.9,1072,498
OFBKKLGO_01720_ymfD,BH3309 [GEPR] COG0477 Permeases of the major facilitator superfamily,53.0,389,182
OFBKKLGO_01721_nagR_1,BS_ymfC [K] COG2188 Transcriptional regulators,87.6,241,30
OFBKKLGO_01724_tepA,BS_ymfB [OU] COG0740 Protease subunit of ATP-dependent Clp proteases,89.6,241,25
OFBKKLGO_01725_rnjB,BS_ymfA [R] COG0595 Predicted hydrolase of the metallo-beta-lactamase superfamily,92.8,515,37
OFBKKLGO_01726_dapA_2,BS_dapA [EM] COG0329 Dihydrodipicolinate synthase/N-acetylneuraminate lyase,92.4,290,21
OFBKKLGO_01727_lysC_1,BS_dapG [E] COG0527 Aspartokinases,90.1,404,40
OFBKKLGO_01728_asd,BS_asd [E] COG0136 Aspartate-semialdehyde dehydrogenase,92.2,346,27
OFBKKLGO_01729_dpaB,BS_spoVFB [H] COG0452 Phosphopantothenoylcysteine synthetase/decarboxylase,83.4,193,32
OFBKKLGO_01731_group_16156,BS_ymxH [S] COG1873 Uncharacterized conserved protein,92.9,85,6
OFBKKLGO_01732_group_16296,BS_ymxG [R] COG0612 Predicted Zn-dependent peptidases,89.0,409,45
OFBKKLGO_01733_group_4667,BS_ylxY [G] COG0726 Predicted xylanase/chitin deacetylase,82.1,319,57
OFBKKLGO_01734_pnp_2,BS_pnpA [J] COG1185 Polyribonucleotide nucleotidyltransferase (polynucleotide phosphorylase),96.2,704,27
OFBKKLGO_01735_rpsO,BS_rpsO [J] COG0184 Ribosomal protein S15P/S13E,98.9,89,1
OFBKKLGO_01736_ribF,BS_ribC [H] COG0196 FAD synthase,83.3,312,52
OFBKKLGO_01737_truB,BS_truB [J] COG0130 Pseudouridine synthase,82.8,309,53
OFBKKLGO_01738_rbfA,BS_rbfA [J] COG0858 Ribosome-binding factor A,94.0,117,7
OFBKKLGO_01739_group_3632,BS_ylxP [S] COG1550 Uncharacterized protein conserved in bacteria,91.3,92,8
OFBKKLGO_01740_infB,BS_infB [J] COG0532 Translation initiation factor 2 (IF-2; GTPase),96.5,716,24
OFBKKLGO_01741_rplGA,BS_ylxQ [J] COG1358 Ribosomal protein HS6-type (S12/L30/L7a),96.0,100,4
OFBKKLGO_01742_group_6092,BS_ylxR [K] COG2740 Predicted nucleic-acid-binding protein implicated in transcription termination,93.4,91,6
OFBKKLGO_01743_nusA,BS_nusA [K] COG0195 Transcription elongation factor,94.9,373,17
OFBKKLGO_01744_rimP,BS_ylxS [S] COG0779 Uncharacterized protein conserved in bacteria,92.3,156,12
OFBKKLGO_01747_rasP,BS_yluC [M] COG0750 Predicted membrane-associated Zn-dependent proteases 1,93.6,420,27
OFBKKLGO_01748_dxr,BS_yluB [I] COG0743 1-deoxy-D-xylulose 5-phosphate reductoisomerase,86.8,363,48
OFBKKLGO_01749_group_16246,BS_cdsA [I] COG0575 CDP-diglyceride synthetase,78.9,266,52
OFBKKLGO_01750_uppS,BS_yluA [I] COG0020 Undecaprenyl pyrophosphate synthase,90.4,260,25
OFBKKLGO_01751_frr,BS_frr [J] COG0233 Ribosome recycling factor,91.9,185,15
OFBKKLGO_01752_pyrH,BS_smbA [F] COG0528 Uridylate kinase,97.1,240,7
OFBKKLGO_01753_tsf,BS_tsf [J] COG0264 Translation elongation factor Ts,94.2,293,17
OFBKKLGO_01754_rpsB,BS_rpsB [J] COG0052 Ribosomal protein S2,98.8,246,3
OFBKKLGO_01756_sigD,BS_sigD [K] COG1191 DNA-directed RNA polymerase specialized sigma subunit,97.2,254,7
OFBKKLGO_01757_cheD,BS_cheD [NT] COG1871 Chemotaxis protein; stimulates methylation of MCP proteins,88.0,166,20
OFBKKLGO_01758_cheC,"BS_cheC [NT] COG1776 Chemotaxis protein CheC, inhibitor of MCP methylation",88.0,209,25
OFBKKLGO_01759_cheW,BS_cheW [NT] COG0835 Chemotaxis signal transduction protein,82.1,151,27
OFBKKLGO_01760_cheA,BS_cheA [NT] COG0643 Chemotaxis protein histidine kinase and related kinases,85.7,677,84
OFBKKLGO_01761_cheB,BS_cheB [NT] COG2201 Chemotaxis response regulator containing a CheY-like receiver domain and a methylesterase domain,74.9,362,77
OFBKKLGO_01762_ylxH,BS_ylxH [D] COG0455 ATPases involved in chromosome partitioning,68.4,291,92
OFBKKLGO_01764_flhA,"BS_flhA [NU] COG1298 Flagellar biosynthesis pathway, component FlhA",91.3,677,59
OFBKKLGO_01765_flhB_2,"BS_flhB [NU] COG1377 Flagellar biosynthesis pathway, component FlhB",86.9,359,47
OFBKKLGO_01766_fliR,"BS_fliR [NU] COG1684 Flagellar biosynthesis pathway, component FliR",84.6,259,40
OFBKKLGO_01767_fliQ,"BS_fliQ [NU] COG1987 Flagellar biosynthesis pathway, component FliQ",92.0,88,7
OFBKKLGO_01768_fliP,"BS_fliP [NU] COG1338 Flagellar biosynthesis pathway, component FliP",93.2,221,15
OFBKKLGO_01769_group_6101,BS_fliZ [N] COG3190 Flagellar biogenesis protein,73.2,220,55
OFBKKLGO_01770_cheY_1,BS_cheY [T] COG0784 FOG: CheY-like receiver,94.2,120,7
OFBKKLGO_01772_fliM,BS_fliM [N] COG1868 Flagellar motor switch protein,94.8,330,17
OFBKKLGO_01773_group_4675,BS_fliL [N] COG1580 Flagellar basal body-associated protein,72.1,140,38
OFBKKLGO_01774_flgG_1,BS_flgE [N] COG4786 Flagellar basal body rod protein,72.3,264,67
OFBKKLGO_01775_group_1458,BS_ylxG [N] COG1843 Flagellar hook capping protein,63.9,144,47
OFBKKLGO_01777_group_6103,BS_ylxF [S] COG3334 Uncharacterized conserved protein,59.8,169,58
OFBKKLGO_01778_fliJ,BS_fliJ [NUO] COG2882 Flagellar biosynthesis chaperone,89.8,147,15
OFBKKLGO_01779_yscN,BS_fliI [NU] COG1157 Flagellar biosynthesis/type III secretory pathway ATPase,91.5,425,35
OFBKKLGO_01781_fliG,BS_fliG [N] COG1536 Flagellar motor switch protein,94.4,338,19
OFBKKLGO_01782_group_4676,BS_fliF [NU] COG1766 Flagellar biosynthesis/type III secretory pathway lipoprotein,77.6,536,120
OFBKKLGO_01783_fliE,BS_fliE [NU] COG1677 Flagellar hook-basal body protein,84.9,106,16
OFBKKLGO_01784_flgC,BS_flgC [N] COG1558 Flagellar basal body rod protein,84.7,150,23
OFBKKLGO_01787_codY,BS_codY [K] COG4465 Pleiotropic transcriptional repressor,99.6,259,1
OFBKKLGO_01788_clpY,"BS_clpY [O] COG1220 ATP-dependent protease HslVU (ClpYQ), ATPase subunit",93.4,467,31
OFBKKLGO_01789_clpQ,"BS_clpQ [O] COG5405 ATP-dependent protease HslVU (ClpYQ), peptidase subunit",92.3,181,14
OFBKKLGO_01790_xerC_1,BS_codV [L] COG4974 Site-specific recombinase XerD,88.4,303,35
OFBKKLGO_01791_trmFO,BS_gid [J] COG1206 NAD(FAD)-utilizing enzyme possibly involved in translation,94.5,435,24
OFBKKLGO_01792_topA,BS_topA_1 [L] COG0550 Topoisomerase IA,94.4,550,31
OFBKKLGO_01793_dprA,BS_smf [LU] COG0758 Predicted Rossmann fold nucleotide-binding protein involved in DNA uptake,70.9,299,85
OFBKKLGO_01794_sucD,"BS_sucD [C] COG0074 Succinyl-CoA synthetase, alpha subunit",97.3,300,8
OFBKKLGO_01795_sucC,"BS_sucC [C] COG0045 Succinyl-CoA synthetase, beta subunit",98.2,385,7
OFBKKLGO_01796_flhB_1,BS_ylqH [S] COG2257 Uncharacterized homolog of the cytoplasmic domain of flagellar protein FhlB,86.0,93,13
OFBKKLGO_01798_rnhB,BS_rnh [L] COG0164 Ribonuclease HII,79.5,254,52
OFBKKLGO_01799_rbgA,BS_ylqF [R] COG1161 Predicted GTPases,90.7,281,26
OFBKKLGO_01800_rplS,BS_rplS [J] COG0335 Ribosomal protein L19,99.1,115,1
OFBKKLGO_01802_trmD,BS_trmD [J] COG0336 tRNA-(guanine-N1)-methyltransferase,89.3,243,26
OFBKKLGO_01803_rimM,"BS_ylqE [J] COG0806 RimM protein, required for 16S rRNA processing",83.3,174,29
OFBKKLGO_01805_group_16096,BS_ylqC [R] COG1837 Predicted RNA-binding protein (contains KH domain),85.2,81,12
OFBKKLGO_01806_rpsP,BS_rpsP [J] COG0228 Ribosomal protein S16,98.9,90,1
OFBKKLGO_01807_ffh,BS_ffh [U] COG0541 Signal recognition particle GTPase,96.2,446,17
OFBKKLGO_01808_group_15882,BS_ylxM [S] COG2739 Uncharacterized protein conserved in bacteria,93.6,110,7
OFBKKLGO_01809_ftsY,BS_ftsY [U] COG0552 Signal recognition particle GTPase,94.8,329,17
OFBKKLGO_01810_smc_3,BS_smc [D] COG1196 Chromosome segregation ATPases,81.8,1186,216
OFBKKLGO_01811_rnc,BS_rncS [K] COG0571 dsRNA-specific ribonuclease,96.0,249,10
OFBKKLGO_01812_acpA,BS_acpA [IQ] COG0236 Acyl carrier protein,100.0,77,0
OFBKKLGO_01813_fabG_1,BS_fabG [IQR] COG1028 Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases),91.5,246,21
OFBKKLGO_01814_fabD,BS_fabD [I] COG0331 (acyl-carrier-protein) S-malonyltransferase,89.9,317,32
OFBKKLGO_01815_plsX,BS_plsX [I] COG0416 Fatty acid/phospholipid biosynthesis enzyme,87.7,333,40
OFBKKLGO_01816_fapR,"BS_ylpC [Q] COG2050 Uncharacterized protein, possibly involved in aromatic compounds catabolism",91.0,188,17
OFBKKLGO_01817_recG,BS_ylpB [LK] COG1200 RecG-like helicase,89.6,682,71
OFBKKLGO_01818_sdhA,BS_ylpA [E] COG1760 L-serine deaminase,93.3,300,20
OFBKKLGO_01819_sdhB,BS_yloW [E] COG1760 L-serine deaminase,92.3,220,17
OFBKKLGO_01820_group_4680,BS_yloV [R] COG1461 Predicted kinase related to dihydroxyacetone kinase,80.4,556,105
OFBKKLGO_01821_group_6112,BS_yloU [S] COG1302 Uncharacterized protein conserved in bacteria,94.1,119,7
OFBKKLGO_01822_rpmB,BS_rpmB [J] COG0227 Ribosomal protein L28,95.2,62,3
OFBKKLGO_01824_rpe,BS_yloR [G] COG0036 Pentose-5-phosphate-3-epimerase,88.9,217,24
OFBKKLGO_01825_rsgA,BS_yloQ [R] COG1162 Predicted GTPases,81.9,298,52
OFBKKLGO_01826_prkC,BS_yloP_1 [RTKL] COG0515 Serine/threonine protein kinase,82.8,331,55
OFBKKLGO_01828_rlmN,BS_yloN [R] COG0820 Predicted Fe-S-cluster redox enzyme,94.8,363,19
OFBKKLGO_01829_rsmB,BS_yloM [J] COG0144 tRNA and rRNA cytosine-C5-methylases,84.1,447,71
OFBKKLGO_01830_fmt,BS_fmt [J] COG0223 Methionyl-tRNA formyltransferase,83.9,311,50
OFBKKLGO_01831_def1,BS_def [J] COG0242 N-formylmethionyl-tRNA deformylase,83.8,160,26
OFBKKLGO_01833_undec1A,BS_yloI [H] COG0452 Phosphopantothenoylcysteine synthetase/decarboxylase,81.0,401,75
OFBKKLGO_01834_rpoZ,"BS_yloH [K] COG1758 DNA-directed RNA polymerase, subunit K/omega",95.5,67,3
OFBKKLGO_01835_gmk,BS_yloD [F] COG0194 Guanylate kinase,93.9,212,13
OFBKKLGO_01836_remA,BS_yloBa [S] COG2052 Uncharacterized protein conserved in bacteria,98.9,89,1
OFBKKLGO_01837_group_6120,BS_yloC [S] COG1561 Uncharacterized stress-induced protein,77.7,291,65
OFBKKLGO_01838_yloB,BS_yloB [P] COG0474 Cation transport ATPase,84.8,890,135
OFBKKLGO_01839_rqcH,BS_yloA [K] COG1293 Predicted RNA-binding protein homologous to eukaryotic snRNP,86.7,570,75
OFBKKLGO_01843_sumT,BS_ylnD [H] COG0007 Uroporphyrinogen-III methylase,86.0,257,36
OFBKKLGO_01844_cysC,BS_ylnC [P] COG0529 Adenylylsulfate kinase and related kinases,89.3,197,21
OFBKKLGO_01846_cysP,BS_cysP [P] COG0306 Phosphate/sulphate permeases,87.3,354,45
OFBKKLGO_01847_cysH,BS_cysH [EH] COG0175 3'-phosphoadenosine 5'-phosphosulfate sulfotransferase (PAPS reductase)/FAD synthetase and related enzymes,91.0,233,21
OFBKKLGO_01849_pyrE,BS_pyrE [F] COG0461 Orotate phosphoribosyltransferase,85.7,210,30
OFBKKLGO_01850_pyrF,BS_pyrF [F] COG0284 Orotidine-5'-phosphate decarboxylase,80.3,238,47
OFBKKLGO_01851_pyrD,BS_pyrD [F] COG0167 Dihydroorotate dehydrogenase,89.7,311,32
OFBKKLGO_01852_pyrK,BS_pyrDII [HC] COG0543 2-polyprenylphenol hydroxylase and related flavodoxin oxidoreductases,82.0,256,46
OFBKKLGO_01853_carB_2,BS_pyrAB [EF] COG0458 Carbamoylphosphate synthase large subunit (split gene in MJ),92.7,1071,78
OFBKKLGO_01854_carA_2,BS_pyrAA [EF] COG0505 Carbamoylphosphate synthase small subunit,94.0,364,22
OFBKKLGO_01855_pyrC,BS_pyrC [F] COG0044 Dihydroorotase and related cyclic amidohydrolases,81.1,429,79
OFBKKLGO_01856_pyrB,"BS_pyrB [F] COG0540 Aspartate carbamoyltransferase, catalytic chain",78.9,304,64
OFBKKLGO_01858_pyrP,BS_pyrP [F] COG2233 Xanthine/uracil permeases,86.2,441,46
OFBKKLGO_01860_pyrR,BS_pyrR [F] COG2065 Pyrimidine operon attenuation protein/uracil phosphoribosyltransferase,93.9,181,11
OFBKKLGO_01862_rluD_2,"BS_ylyB [J] COG0564 Pseudouridylate synthases, 23S RNA-specific",85.4,274,39
OFBKKLGO_01863_lspA,BS_lsp [MU] COG0597 Lipoprotein signal peptidase,86.2,152,21
OFBKKLGO_01864_group_3643,BS_ylyA [T] COG1734 DnaK suppressor protein,73.4,124,32
OFBKKLGO_01866_divIVA,BS_divIVA [D] COG3599 Cell division initiation protein,97.0,164,5
OFBKKLGO_01867_group_6128,"BS_ylmH [S] COG2302 Uncharacterized conserved protein, contains S4-like domain",81.3,257,47
OFBKKLGO_01868_group_16070,BS_ylmG [S] COG0762 Predicted integral membrane protein,93.3,89,6
OFBKKLGO_01869_sepF,BS_ylmF [S] COG1799 Uncharacterized protein conserved in bacteria,88.7,151,14
OFBKKLGO_01870_yggS,BS_ylmE [R] COG0325 Predicted enzyme with a TIM-barrel fold,80.4,230,45
OFBKKLGO_01871_group_2823,BS_ylmD [S] COG1496 Uncharacterized conserved protein,69.8,278,84
OFBKKLGO_01872_ylmC,BS_ylmC [S] COG1873 Uncharacterized conserved protein,92.4,79,6
OFBKKLGO_01875_ylmA,"BS_ylmA [P] COG1119 ABC-type molybdenum transport system, ATPase component/photorepair protein PhrA",85.3,259,38
OFBKKLGO_01876_sigG,BS_sigG [K] COG1191 DNA-directed RNA polymerase specialized sigma subunit,97.3,260,7
OFBKKLGO_01877_sigE,BS_sigE [K] COG1191 DNA-directed RNA polymerase specialized sigma subunit,96.2,239,9
OFBKKLGO_01881_ftsA,BS_ftsA [D] COG0849 Actin-like ATPase involved in cell division,85.9,446,48
OFBKKLGO_01882_divIB,BS_divIB [M] COG1589 Cell division septal protein,79.0,262,55
OFBKKLGO_01883_murB,BS_murB [M] COG0812 UDP-N-acetylmuramate dehydrogenase,86.8,303,40
OFBKKLGO_01884_murG_1,BS_murG [M] COG0707 UDP-N-acetylglucosamine:LPS N-acetylglucosamine transferase,90.1,363,36
OFBKKLGO_01885_ftsW_2,BS_spoVE [D] COG0772 Bacterial cell division membrane protein,96.5,341,12
OFBKKLGO_01886_murD,BS_murD [M] COG0771 UDP-N-acetylmuramoylalanine-D-glutamate ligase,86.9,451,59
OFBKKLGO_01887_mraY,BS_mraY [M] COG0472 UDP-N-acetylmuramyl pentapeptide phosphotransferase/UDP-N-acetylglucosamine-1-phosphate transferase,92.0,324,26
OFBKKLGO_01888_murE,BS_murE [M] COG0769 UDP-N-acetylmuramyl tripeptide synthase,87.7,489,60
OFBKKLGO_01889_spoVD,BS_spoVD [M] COG0768 Cell division protein FtsI/penicillin-binding protein 2,91.8,638,51
OFBKKLGO_01890_pbpB,BS_pbpB [M] COG0768 Cell division protein FtsI/penicillin-binding protein 2,82.1,714,122
OFBKKLGO_01891_ftsL,BS_ftsL [D] COG4839 Protein required for the initiation of cell division,84.6,117,18
OFBKKLGO_01892_rsmH_1,BS_ylxA [M] COG0275 Predicted S-adenosylmethionine-dependent methyltransferase involved in cell envelope biogenesis,94.2,311,18
OFBKKLGO_01893_mraZ,BS_yllB [S] COG2001 Uncharacterized protein conserved in bacteria,98.6,143,2
OFBKKLGO_01894_bshC,BS_yllA [S] COG4365 Uncharacterized protein conserved in bacteria,82.2,540,94
OFBKKLGO_01896_ylbP,BS_ylbP [KR] COG0454 Histone acetyltransferase HPA2 and related acetyltransferases,86.1,158,22
OFBKKLGO_01898_rpmF,BS_rpmF [J] COG0333 Ribosomal protein L32,100.0,59,0
OFBKKLGO_01899_group_4690,"BS_ylbN [R] COG1399 Predicted metal-binding, possibly nucleic acid-binding protein",88.4,172,20
OFBKKLGO_01901_ylbL,BS_ylbL [T] COG3480 Predicted secreted protein containing a PDZ domain,84.3,338,53
OFBKKLGO_01902_group_16235,BS_ylbK [R] COG1752 Predicted esterase of the alpha-beta hydrolase superfamily,86.9,259,34
OFBKKLGO_01903_ylbJ,BS_ylbJ [S] COG3314 Uncharacterized protein conserved in bacteria,80.4,408,80
OFBKKLGO_01904_coaD,BS_ylbI [H] COG0669 Phosphopantetheine adenylyltransferase,91.8,159,13
OFBKKLGO_01905_rsmD,BS_ylbH [L] COG0742 N6-adenine-specific methylase,81.7,164,30
OFBKKLGO_01907_group_4692,BS_ylbG [S] COG4471 Uncharacterized protein conserved in bacteria,88.9,90,10
OFBKKLGO_01908_group_6139,BS_ylbF [S] COG3679 Uncharacterized conserved protein,87.9,149,18
OFBKKLGO_01911_group_4693,BS_ylbC [S] COG2340 Uncharacterized protein with SCP/PR1 domains,77.7,345,76
OFBKKLGO_01912_hrp1_2,BS_ylbB [R] COG0517 FOG: CBS domain,84.1,138,22
OFBKKLGO_01914_group_4694,BS_ctaG [S] COG3336 Predicted membrane protein,73.9,295,74
OFBKKLGO_01915_caaD,"BS_ctaF [C] COG3125 Heme/copper-type cytochrome/quinol oxidase, subunit 4",78.2,110,24
OFBKKLGO_01916_ctaE,"BS_ctaE [C] COG1845 Heme/copper-type cytochrome/quinol oxidase, subunit 3",88.9,207,23
OFBKKLGO_01917_ctaD,"BS_ctaD [C] COG0843 Heme/copper-type cytochrome/quinol oxidases, subunit 1",89.9,622,63
OFBKKLGO_01918_ctaC,"BS_ctaC_1 [C] COG1622 Heme/copper-type cytochrome/quinol oxidases, subunit 2",87.3,251,32
OFBKKLGO_01919_ctaB2,BS_ctaB [O] COG0109 Polyprenyltransferase (cytochrome oxidase assembly factor),95.7,305,13
OFBKKLGO_01920_ctaA,BS_ctaA [O] COG1612 Uncharacterized protein required for cytochrome oxidase assembly,85.2,305,45
OFBKKLGO_01921_pycA,BS_pycA [C] COG1038 Pyruvate carboxylase,90.8,1148,106
OFBKKLGO_01922_ftsW_1,BS_ylaO [D] COG0772 Bacterial cell division membrane protein,80.6,403,78
OFBKKLGO_01923_group_15755,BS_ylaN [S] COG4838 Uncharacterized protein conserved in bacteria,90.3,93,9
OFBKKLGO_01924_glsA2,BS_ylaM [E] COG2066 Glutaminase,82.5,309,54
OFBKKLGO_01926_group_4697,BS_ylaK [T] COG1875 Predicted ATPase related to phosphate starvation-inducible protein PhoH,91.2,442,39
OFBKKLGO_01928_group_2826,BS_ylaI [S] COG4896 Uncharacterized protein conserved in bacteria,81.2,69,12
OFBKKLGO_01930_typA,BS_ylaG [T] COG1217 Predicted membrane GTPase involved in stress response,96.9,612,19
OFBKKLGO_01935_npr,BS_nprE [E] COG3227 Zinc metalloprotease (elastase),82.9,520,89
OFBKKLGO_01939_group_6143,BS_yktB [S] COG4493 Uncharacterized protein conserved in bacteria,85.7,210,30
OFBKKLGO_01940_group_2832,BS_yktA [S] COG4476 Uncharacterized protein conserved in bacteria,84.1,88,14
OFBKKLGO_01941_speA_2,BS_cad [E] COG1982 Arginine/lysine/ornithine decarboxylases,90.8,490,45
OFBKKLGO_01946_pdhC_2,"BS_pdhC [C] COG0508 Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide acyltransferase (E2) component, and related enzymes",96.8,443,12
OFBKKLGO_01947_pdhB,"BS_pdhB [C] COG0022 Pyruvate/2-oxoglutarate dehydrogenase complex, dehydrogenase (E1) component, eukaryotic type, beta subunit",97.8,325,7
OFBKKLGO_01951_defB,BS_ykrB [J] COG0242 N-formylmethionyl-tRNA deformylase,90.8,184,17
OFBKKLGO_01953_group_6150,BS_ykzG [S] COG5503 Uncharacterized conserved small protein,94.2,69,4
OFBKKLGO_01954_rnjA,BS_ykqC [R] COG0595 Predicted hydrolase of the metallo-beta-lactamase superfamily,97.5,555,14
OFBKKLGO_01955_adeC,BS_adeC [F] COG1001 Adenine deaminase,78.3,577,125
OFBKKLGO_01956_ktrA_1,"BS_ykqB [P] COG0569 K+ transport systems, NAD-binding component",95.0,221,11
OFBKKLGO_01957_ykqA,BS_ykqA_2 [P] COG3703 Uncharacterized protein involved in cation transport,73.5,151,40
OFBKKLGO_01958_sasA_1,BS_kinC_2 [T] COG0642 Signal transduction histidine kinase,74.0,246,64
OFBKKLGO_01959_abh,BS_abh [K] COG2002 Regulators of stationary/sporulation gene expression,88.0,92,11
OFBKKLGO_01962_group_16025,BS_ampS [E] COG2309 Leucyl aminopeptidase (aminopeptidase T),87.3,410,52
OFBKKLGO_01963_group_735,BS_ykpB [H] COG1893 Ketopantoate reductase,75.5,302,74
OFBKKLGO_01964_ybiT_3,BS_ykpA [R] COG0488 ATPase components of ABC transporters with duplicated ATPase domains,96.3,539,20
OFBKKLGO_01966_sipT,BS_sipT [U] COG0681 Signal peptidase I,85.5,193,28
OFBKKLGO_01967_fruA,"BS_fruA_3 [G] COG1299 Phosphotransferase system, fructose-specific IIC component",94.1,339,20
OFBKKLGO_01968_lacC,BS_fruB [G] COG1105 Fructose-1-phosphate kinase and related fructose-6-phosphate kinase (PfkB),87.8,303,37
OFBKKLGO_01969_lacR_2,BS_fruR [KG] COG1349 Transcriptional regulators of sugar metabolism,88.0,251,30
OFBKKLGO_01970_yknZ,"BS_yknZ [V] COG0577 ABC-type antimicrobial peptide transport system, permease component",80.4,397,78
OFBKKLGO_01971_yknY,"BS_yknY [V] COG1136 ABC-type antimicrobial peptide transport system, ATPase component",85.7,230,33
OFBKKLGO_01975_moaE,"BS_moaE [H] COG0314 Molybdopterin converting factor, large subunit",87.7,154,19
OFBKKLGO_01977_moeA,BS_moeA [H] COG0303 Molybdopterin biosynthesis enzyme,82.1,429,77
OFBKKLGO_01978_group_3657,BS_moeB [H] COG0476 Dinucleotide-utilizing enzymes involved in molybdopterin and thiamine biosynthesis family 2,79.6,339,69
OFBKKLGO_01985_ykuT,BS_ykuT [M] COG0668 Small-conductance mechanosensitive channel,76.3,257,61
OFBKKLGO_01987_ykuR,BS_ykuR [R] COG1473 Metal-dependent amidase/aminoacylase/carboxypeptidase,88.5,374,43
OFBKKLGO_01988_dapH_1,BS_ykuQ [E] COG2171 Tetrahydrodipicolinate N-succinyltransferase,90.3,236,23
OFBKKLGO_01991_group_1798,BS_ykuN [C] COG0716 Flavodoxins,65.8,158,53
OFBKKLGO_01992_hdfR,BS_ykuM [K] COG0583 Transcriptional regulator,95.2,293,14
OFBKKLGO_01993_ykuL,BS_ykuL [R] COG0517 FOG: CBS domain,93.9,147,9
