Query_ID,Subject_ID,Identity,Alignment Length,Mismatches
OFBKKLGO_01397_metAA,AEB63733.1 putative homoserine O-acetyltransferase [Bacillus amyloliquefaciens LL3],100.0,302,0
OFBKKLGO_01403_group_6022,WP_013352605.1 BrxA/BrxB family bacilliredoxin [Bacillus amyloliquefaciens],100.0,144,0
OFBKKLGO_01404_rsmJ,WP_014470266.1 class I SAM-dependent methyltransferase [Bacillus amyloliquefaciens],100.0,256,0
OFBKKLGO_01405_group_4609,WP_013352603.1 YpjP family protein [Bacillus amyloliquefaciens],100.0,202,0
OFBKKLGO_01406_thyA2,WP_013352602.1 thymidylate synthase [Bacillus amyloliquefaciens],100.0,264,0
OFBKKLGO_01407_group_1772,WP_013352601.1 dihydrofolate reductase [Bacillus amyloliquefaciens],100.0,161,0
OFBKKLGO_01409_group_3569,WP_013352599.1 hemolysin III family protein [Bacillus amyloliquefaciens],99.5,212,1
OFBKKLGO_01411_ilvA,WP_013352597.1 threonine ammonia-lyase IlvA [Bacillus amyloliquefaciens],100.0,422,0
OFBKKLGO_01412_group_1230,WP_014470267.1 DUF2535 family protein [Bacillus amyloliquefaciens],98.8,83,1
OFBKKLGO_01413_ypmQ,WP_013352595.1 SCO family protein [Bacillus amyloliquefaciens],100.0,193,0
OFBKKLGO_01432_group_1232,WP_014470275.1 GNAT family N-acetyltransferase [Bacillus amyloliquefaciens],100.0,259,0
OFBKKLGO_01438_scoB_2,WP_013352572.1 3-oxoacid CoA-transferase subunit B [Bacillus amyloliquefaciens],100.0,231,0
OFBKKLGO_01439_ylmB_2,WP_118977661.1 peptidase [Bacillus amyloliquefaciens],100.0,433,0
OFBKKLGO_01441_kamA,"WP_014470283.1 lysine 2,3-aminomutase [Bacillus amyloliquefaciens]",99.8,473,1
OFBKKLGO_01442_group_1236,WP_013352568.1 YokU family protein [Bacillus amyloliquefaciens],98.9,92,1
OFBKKLGO_01443_group_4622,WP_013352567.1 YozE family protein [Bacillus amyloliquefaciens],100.0,74,0
OFBKKLGO_01445_group_4623,WP_013352565.1 hypothetical protein [Bacillus amyloliquefaciens],100.0,226,0
OFBKKLGO_01446_group_1445,WP_012117771.1 MULTISPECIES: hypothetical protein [Bacillus],100.0,47,0
OFBKKLGO_01447_group_16332,WP_013352563.1 MULTISPECIES: YozD family protein [Bacillus],100.0,57,0
OFBKKLGO_01448_pgpB,WP_013352562.1 phosphatase PAP2 family protein [Bacillus amyloliquefaciens],99.5,203,1
OFBKKLGO_01449_group_15811,WP_003153700.1 MULTISPECIES: hypothetical protein [Bacillus],100.0,106,0
OFBKKLGO_01450_group_6035,AFJ62266.1 hypothetical protein MUS_2321 [Bacillus amyloliquefaciens Y2],100.0,41,0
OFBKKLGO_01451_deoD,WP_014470285.1 purine-nucleoside phosphorylase [Bacillus amyloliquefaciens],100.0,232,0
OFBKKLGO_01452_yodJ,WP_013352560.1 M15 family metallopeptidase [Bacillus amyloliquefaciens],100.0,272,0
OFBKKLGO_01455_ctpA,WP_013352557.1 S41 family peptidase [Bacillus amyloliquefaciens],99.8,468,1
OFBKKLGO_01459_yodF_2,WP_013352553.1 sodium:solute symporter [Bacillus amyloliquefaciens],100.0,496,0
OFBKKLGO_01460_group_4628,WP_013352552.1 DUF3311 domain-containing protein [Bacillus amyloliquefaciens],100.0,66,0
OFBKKLGO_01461_mhqE,WP_014470288.1 ring-cleaving dioxygenase [Bacillus amyloliquefaciens],100.0,307,0
OFBKKLGO_01462_mhqD,WP_014470289.1 alpha/beta hydrolase [Bacillus amyloliquefaciens],100.0,200,0
OFBKKLGO_01463_yodC_1,AEB63666.1 putative oxidoreductase [Bacillus amyloliquefaciens LL3],100.0,202,0
OFBKKLGO_01466_group_6040,WP_007611991.1 MULTISPECIES: hypothetical protein [Bacillus],89.9,79,8
OFBKKLGO_01467_gerT,WP_013352545.1 germination protein GerT [Bacillus amyloliquefaciens],99.4,154,1
OFBKKLGO_01469_group_2794,WP_013352543.1 hypothetical protein [Bacillus amyloliquefaciens],100.0,92,0
OFBKKLGO_01470_yojF,WP_007407960.1 MULTISPECIES: YojF family protein [Bacillus],100.0,116,0
OFBKKLGO_01471_bshB2,WP_013352542.1 bacillithiol biosynthesis deacetylase BshB2 [Bacillus amyloliquefaciens],100.0,221,0
OFBKKLGO_01473_norM,WP_013352540.1 MATE family efflux transporter [Bacillus amyloliquefaciens],99.8,453,1
OFBKKLGO_01475_oleD_2,WP_014470294.1 glycosyl transferase family 1 [Bacillus amyloliquefaciens],100.0,403,0
OFBKKLGO_01478_group_6042,WP_013352535.1 MoxR family ATPase [Bacillus amyloliquefaciens],100.0,296,0
OFBKKLGO_01479_group_6043,WP_014470297.1 VWA domain-containing protein [Bacillus amyloliquefaciens],100.0,638,0
OFBKKLGO_01480_odhA,WP_014470298.1 2-oxoglutarate dehydrogenase E1 component [Bacillus amyloliquefaciens],100.0,944,0
OFBKKLGO_01481_odhB,WP_013352532.1 2-oxoglutarate dehydrogenase complex dihydrolipoyllysine-residue succinyltransferase [Bacillus amyloliquefaciens],100.0,415,0
OFBKKLGO_01483_panS,WP_014470300.1 bile acid:sodium symporter family protein [Bacillus amyloliquefaciens],100.0,317,0
OFBKKLGO_01485_group_4630,WP_013352528.1 superoxide dismutase [Bacillus amyloliquefaciens],100.0,281,0
OFBKKLGO_01488_group_6045,WP_007407979.1 MULTISPECIES: hypothetical protein [Bacillus],100.0,67,0
OFBKKLGO_01489_group_15905,WP_003153783.1 MULTISPECIES: PH domain-containing protein [Bacillus],99.1,114,1
OFBKKLGO_01490_group_3584,WP_013352524.1 MULTISPECIES: hypothetical protein [Bacillus amyloliquefaciens group],100.0,77,0
OFBKKLGO_01491_group_3585,WP_014470303.1 hypothetical protein [Bacillus amyloliquefaciens],100.0,89,0
OFBKKLGO_01492_yocM,WP_013352522.1 Hsp20/alpha crystallin family protein [Bacillus amyloliquefaciens],100.0,160,0
OFBKKLGO_01495_yocK,CBI43119.1 putative general stress protein [Bacillus amyloliquefaciens DSM 7] [Bacillus amyloliquefaciens DSM 7 = ATCC 23350],100.0,163,0
OFBKKLGO_01496_azoR1,WP_013352518.1 FMN-dependent NADH-azoreductase [Bacillus amyloliquefaciens],100.0,208,0
OFBKKLGO_01499_recQ,WP_013352517.1 DNA helicase RecQ [Bacillus amyloliquefaciens],100.0,592,0
OFBKKLGO_01500_yocH,WP_013352516.1 LysM peptidoglycan-binding domain-containing protein [Bacillus amyloliquefaciens],100.0,290,0
OFBKKLGO_01503_group_6046,CBI43113.1 conserved hypothetical protein [Bacillus amyloliquefaciens DSM 7] [Bacillus amyloliquefaciens DSM 7 = ATCC 23350],100.0,165,0
OFBKKLGO_01504_group_2798,WP_014470308.1 hypothetical protein [Bacillus amyloliquefaciens],100.0,260,0
OFBKKLGO_01505_group_4634,WP_013352511.1 DUF420 domain-containing protein [Bacillus amyloliquefaciens],100.0,178,0
OFBKKLGO_01506_group_16196,WP_014470309.1 lysozyme family protein [Bacillus amyloliquefaciens],100.0,220,0
OFBKKLGO_01507_czrA,WP_013352509.1 Zn(II)-responsive metalloregulatory transcriptional repressor CzrA [Bacillus amyloliquefaciens],100.0,110,0
OFBKKLGO_01508_group_1776,WP_014470310.1 hypothetical protein [Bacillus amyloliquefaciens],100.0,173,0
OFBKKLGO_01512_csaA,WP_013352504.1 chaperone CsaA [Bacillus amyloliquefaciens],100.0,110,0
OFBKKLGO_01528_ucpA,WP_013352492.1 3-ketoacyl-ACP reductase [Bacillus amyloliquefaciens],100.0,238,0
OFBKKLGO_01529_rtp,AOC91310.1 Replication termination protein [Bacillus amyloliquefaciens],99.2,125,1
OFBKKLGO_01530_proC_1,WP_013352490.1 pyrroline-5-carboxylate reductase [Bacillus amyloliquefaciens],100.0,265,0
OFBKKLGO_01531_proB_2,WP_013352489.1 glutamate 5-kinase [Bacillus amyloliquefaciens],99.7,372,1
OFBKKLGO_01532_gltC_2,AEB63583.1 transcriptional regulator (LysR family) [Bacillus amyloliquefaciens LL3],100.0,303,0
OFBKKLGO_01534_gltB,WP_014470321.1 glutamate synthase small subunit [Bacillus amyloliquefaciens],100.0,493,0
OFBKKLGO_01539_hlyU,WP_007407355.1 MULTISPECIES: winged helix-turn-helix transcriptional regulator [Bacillus],100.0,100,0
OFBKKLGO_01542_group_4639,WP_013352482.1 excisionase family DNA-binding protein [Bacillus amyloliquefaciens],100.0,76,0
OFBKKLGO_01543_xerC_3,WP_013352481.1 site-specific integrase [Bacillus amyloliquefaciens],100.0,181,0
OFBKKLGO_01544_yoeB,WP_014470330.1 IseA DL-endopeptidase inhibitor family protein [Bacillus amyloliquefaciens],100.0,180,0
OFBKKLGO_01545_mepA,WP_014470332.1 MATE family efflux transporter [Bacillus amyloliquefaciens],100.0,462,0
OFBKKLGO_01550_group_2219,WP_013352474.1 DUF1360 domain-containing protein [Bacillus amyloliquefaciens],100.0,126,0
OFBKKLGO_01552_bcd,WP_013352472.1 acyl-CoA dehydrogenase [Bacillus amyloliquefaciens],100.0,380,0
OFBKKLGO_01553_fadD3,WP_014470337.1 AMP-binding protein [Bacillus amyloliquefaciens],100.0,546,0
OFBKKLGO_01554_cfiB,WP_013352469.1 acetyl-CoA carboxylase biotin carboxylase subunit [Bacillus amyloliquefaciens],99.8,449,1
OFBKKLGO_01555_yngHB,WP_013352468.1 acetyl-CoA carboxylase biotin carboxyl carrier protein subunit [Bacillus amyloliquefaciens],100.0,70,0
OFBKKLGO_01556_yngG,WP_013352467.1 hydroxymethylglutaryl-CoA lyase [Bacillus amyloliquefaciens],100.0,299,0
OFBKKLGO_01558_accD5,WP_013352465.1 acyl-CoA carboxylase subunit beta [Bacillus amyloliquefaciens],100.0,509,0
OFBKKLGO_01559_group_3597,WP_013352464.1 DedA family protein [Bacillus amyloliquefaciens],99.5,196,1
OFBKKLGO_01563_bioK,WP_013352460.1 adenosylmethionine--8-amino-7-oxononanoate transaminase [Bacillus amyloliquefaciens],100.0,448,0
OFBKKLGO_01566_bioB,WP_014470339.1 biotin synthase BioB [Bacillus amyloliquefaciens],100.0,339,0
OFBKKLGO_01579_group_2807,WP_013352443.1 DUF4870 domain-containing protein [Bacillus amyloliquefaciens],99.0,103,1
OFBKKLGO_01582_group_302,WP_115997468.1 hypothetical protein [Bacillus amyloliquefaciens],100.0,51,0
OFBKKLGO_01583_alsT_1,WP_013352438.1 alanine:cation symporter family protein [Bacillus amyloliquefaciens],100.0,472,0
OFBKKLGO_01585_group_3601,AEB23778.1 hypothetical protein BAMTA208_08025 [Bacillus amyloliquefaciens TA208],100.0,41,0
OFBKKLGO_01586_parC,WP_014470352.1 DNA topoisomerase IV subunit A [Bacillus amyloliquefaciens],99.9,807,1
OFBKKLGO_01587_parE,WP_013352434.1 DNA topoisomerase IV subunit B [Bacillus amyloliquefaciens],99.8,655,1
OFBKKLGO_01588_yccU,WP_013352433.1 CoA-binding protein [Bacillus amyloliquefaciens],100.0,135,0
OFBKKLGO_01589_plsY,WP_013352432.1 glycerol-3-phosphate 1-O-acyltransferase PlsY [Bacillus amyloliquefaciens],100.0,193,0
OFBKKLGO_01591_group_654,WP_013352430.1 hypothetical protein [Bacillus amyloliquefaciens],100.0,99,0
OFBKKLGO_01592_group_4649,WP_013352429.1 YbgC/FadM family acyl-CoA thioesterase [Bacillus amyloliquefaciens],99.3,138,1
OFBKKLGO_01593_tlp,WP_013352428.1 small acid-soluble spore protein Tlp [Bacillus amyloliquefaciens],100.0,80,0
OFBKKLGO_01594_sspN,WP_013352427.1 MULTISPECIES: acid-soluble spore protein N [Bacillus],100.0,48,0
OFBKKLGO_01596_citB,WP_014470353.1 aconitate hydratase AcnA [Bacillus amyloliquefaciens],100.0,908,0
OFBKKLGO_01597_sspO,AKL76402.1 acid-soluble spore protein O CotK [Bacillus velezensis],100.0,48,0
OFBKKLGO_01598_sspP,WP_003153984.1 MULTISPECIES: small acid-soluble spore protein P [Bacillus],100.0,48,0
OFBKKLGO_01599_cotM,WP_013352424.1 spore coat protein [Bacillus amyloliquefaciens],100.0,123,0
OFBKKLGO_01600_group_2808,WP_013352423.1 DUF2621 domain-containing protein [Bacillus amyloliquefaciens],100.0,142,0
OFBKKLGO_01601_group_6060,WP_088030532.1 DUF1453 family protein [Bacillus amyloliquefaciens],100.0,160,0
OFBKKLGO_01602_cheY_2,WP_013352421.1 response regulator [Bacillus amyloliquefaciens],100.0,120,0
OFBKKLGO_01603_group_5123,WP_088030531.1 cytochrome c biogenesis protein CcdA [Bacillus amyloliquefaciens],100.0,234,0
OFBKKLGO_01604_ynzD,AEB23798.1 Spo0A-P phosphatase [Bacillus amyloliquefaciens TA208],100.0,57,0
OFBKKLGO_01605_group_15763,WP_003153994.1 MULTISPECIES: YneF family protein [Bacillus],100.0,72,0
OFBKKLGO_01606_sirA,WP_013352418.1 sporulation inhibitor of replication protein SirA [Bacillus amyloliquefaciens],100.0,148,0
OFBKKLGO_01607_tkt,WP_013352417.1 transketolase [Bacillus amyloliquefaciens],100.0,667,0
OFBKKLGO_01608_group_6062,"QEY91703.1 site-specific recombinase, resolvase family [Bacillus amyloliquefaciens]",100.0,77,0
OFBKKLGO_01609_yneB,WP_013352416.1 recombinase family protein [Bacillus amyloliquefaciens],100.0,216,0
OFBKKLGO_01610_yneA,WP_013352415.1 cell division suppressor protein YneA [Bacillus amyloliquefaciens],100.0,103,0
OFBKKLGO_01611_lexA,WP_007611720.1 MULTISPECIES: repressor LexA [Bacillus],100.0,206,0
OFBKKLGO_01615_group_3605,WP_013352412.1 prohibitin family protein [Bacillus amyloliquefaciens],100.0,276,0
OFBKKLGO_01616_group_1780,WP_013352411.1 MULTISPECIES: hypothetical protein [Bacillus amyloliquefaciens group],100.0,49,0
OFBKKLGO_01619_yncF,WP_013352408.1 dUTP diphosphatase [Bacillus amyloliquefaciens],100.0,144,0
OFBKKLGO_01624_group_3606,WP_016935991.1 MULTISPECIES: YjcZ family sporulation protein [Bacillus],100.0,29,0
OFBKKLGO_01625_gbpA,WP_013352403.1 lytic polysaccharide monooxygenase [Bacillus amyloliquefaciens],100.0,206,0
OFBKKLGO_01637_adh,WP_013352392.1 alcohol dehydrogenase AdhP [Bacillus amyloliquefaciens],99.7,338,1
OFBKKLGO_01657_glnA,WP_013352363.1 type I glutamate--ammonia ligase [Bacillus amyloliquefaciens],100.0,444,0
OFBKKLGO_01658_glnR,WP_013352362.1 MerR family transcriptional regulator [Bacillus amyloliquefaciens],100.0,133,0
OFBKKLGO_01659_group_6076,WP_013352361.1 aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme [Bacillus amyloliquefaciens],100.0,421,0
OFBKKLGO_01660_hflX,WP_013352360.1 GTPase HflX [Bacillus amyloliquefaciens],99.8,420,1
OFBKKLGO_01665_nrdF,WP_013352356.1 class 1b ribonucleoside-diphosphate reductase subunit beta [Bacillus amyloliquefaciens],99.7,329,1
OFBKKLGO_01666_nrdE,WP_013352355.1 class 1b ribonucleoside-diphosphate reductase subunit alpha [Bacillus amyloliquefaciens],99.9,700,1
OFBKKLGO_01668_group_3616,WP_013352353.1 hypothetical protein [Bacillus amyloliquefaciens],98.6,71,1
OFBKKLGO_01670_hfq,WP_003154064.1 MULTISPECIES: RNA chaperone Hfq [Bacillus],100.0,73,0
OFBKKLGO_01671_miaA,WP_013352351.1 tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA [Bacillus amyloliquefaciens],99.7,314,1
OFBKKLGO_01674_ebrA,WP_013352348.1 multidrug efflux SMR transporter [Bacillus amyloliquefaciens],100.0,104,0
OFBKKLGO_01675_ebrB,WP_014470379.1 multidrug efflux SMR transporter [Bacillus amyloliquefaciens],100.0,117,0
OFBKKLGO_01676_group_4659,WP_013352346.1 OsmC family protein [Bacillus amyloliquefaciens],99.3,150,1
OFBKKLGO_01679_aprX,WP_013352344.1 S8 family peptidase [Bacillus amyloliquefaciens],100.0,442,0
OFBKKLGO_01680_group_2225,WP_013352343.1 hypothetical protein [Bacillus amyloliquefaciens],100.0,120,0
OFBKKLGO_01683_pksS,WP_013352340.1 cytochrome P450 [Bacillus amyloliquefaciens],100.0,403,0
OFBKKLGO_01690_pksH,WP_013352333.1 enoyl-CoA hydratase/isomerase [Bacillus amyloliquefaciens],99.6,257,1
OFBKKLGO_01691_pksG_1,WP_013352332.1 hydroxymethylglutaryl-CoA synthase family protein [Bacillus amyloliquefaciens],100.0,420,0
OFBKKLGO_01692_acpK,WP_013352331.1 acyl carrier protein [Bacillus amyloliquefaciens],100.0,82,0
OFBKKLGO_01696_baeC,WP_013352328.1 ACP S-malonyltransferase [Bacillus amyloliquefaciens],100.0,289,0
OFBKKLGO_01697_baeB,AEB63405.1 bacillaene synthesis; hydroxyacylglutathione hydrolase [Bacillus amyloliquefaciens LL3],100.0,230,0
OFBKKLGO_01698_mutL,WP_013352326.1 DNA mismatch repair endonuclease MutL [Bacillus amyloliquefaciens],99.8,625,1
OFBKKLGO_01699_mutS,AEK88890.1 DNA mismatch repair protein MutS [Bacillus amyloliquefaciens XH7],100.0,862,0
OFBKKLGO_01700_cotE,WP_013352324.1 outer spore coat protein CotE [Bacillus amyloliquefaciens],100.0,181,0
OFBKKLGO_01701_ymcA,WP_013352323.1 RicAFT regulatory complex protein RicA family protein [Bacillus amyloliquefaciens],100.0,143,0
OFBKKLGO_01702_miaB,WP_007611533.1 MULTISPECIES: tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB [Bacillus],100.0,509,0
OFBKKLGO_01703_group_6081,WP_014470387.1 glycine C-acetyltransferase [Bacillus amyloliquefaciens],100.0,391,0
OFBKKLGO_01704_tdh_1,WP_014470388.1 L-threonine 3-dehydrogenase [Bacillus amyloliquefaciens],100.0,348,0
OFBKKLGO_01705_spoVS,WP_003154135.1 MULTISPECIES: stage V sporulation protein SpoVS [Bacillus],100.0,86,0
OFBKKLGO_01706_ymdB,AEB63396.1 hypothetical protein LL3_01856 [Bacillus amyloliquefaciens LL3],100.0,264,0
OFBKKLGO_01707_rny,WP_003154140.1 MULTISPECIES: ribonuclease Y [Bacillus],100.0,519,0
OFBKKLGO_01708_pbpX,WP_013352319.1 serine hydrolase [Bacillus amyloliquefaciens],100.0,393,0
OFBKKLGO_01709_recA,WP_013352318.1 recombinase RecA [Bacillus amyloliquefaciens],100.0,347,0
OFBKKLGO_01710_cinA,WP_013352317.1 competence/damage-inducible protein A [Bacillus amyloliquefaciens],100.0,416,0
OFBKKLGO_01711_pgsA,WP_013352316.1 CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase [Bacillus amyloliquefaciens],100.0,193,0
OFBKKLGO_01713_group_16004,WP_013352314.1 MULTISPECIES: YmfK family protein [Bacillus amyloliquefaciens group],99.6,263,1
OFBKKLGO_01714_yflH_2,AFJ61840.1 conserved hypothetical protein YmfJ [Bacillus amyloliquefaciens Y2],100.0,85,0
OFBKKLGO_01715_fabG_2,WP_013352313.1 MULTISPECIES: SDR family oxidoreductase [Bacillus amyloliquefaciens group],100.0,242,0
OFBKKLGO_01716_group_4665,WP_013352312.1 MULTISPECIES: insulinase family protein [Bacillus amyloliquefaciens group],99.8,428,1
OFBKKLGO_01718_smc_4,WP_013352310.1 MMPL family transporter [Bacillus amyloliquefaciens],100.0,1039,0
OFBKKLGO_01719_slyA_2,WP_013352309.1 MULTISPECIES: MarR family transcriptional regulator [Bacillus amyloliquefaciens group],99.3,151,1
OFBKKLGO_01720_ymfD,AEB63382.1 hypothetical protein LL3_01842 [Bacillus amyloliquefaciens LL3],100.0,442,0
OFBKKLGO_01721_nagR_1,WP_013352307.1 GntR family transcriptional regulator [Bacillus amyloliquefaciens],100.0,241,0
OFBKKLGO_01723_group_6085,WP_013352305.1 YlzJ-like family protein [Bacillus amyloliquefaciens],100.0,69,0
OFBKKLGO_01724_tepA,WP_013352304.1 ClpP family protease [Bacillus amyloliquefaciens],100.0,241,0
OFBKKLGO_01725_rnjB,ARW38954.1 Ribonuclease J2 [Bacillus amyloliquefaciens],100.0,566,0
OFBKKLGO_01726_dapA_2,AFJ61829.1 dihydrodipicolinate synthase [Bacillus amyloliquefaciens Y2],100.0,289,0
OFBKKLGO_01727_lysC_1,WP_014470390.1 aspartate kinase [Bacillus amyloliquefaciens],99.8,404,1
OFBKKLGO_01728_asd,WP_013352301.1 aspartate-semialdehyde dehydrogenase [Bacillus amyloliquefaciens],100.0,346,0
OFBKKLGO_01729_dpaB,WP_013352300.1 dipicolinate synthase subunit B [Bacillus amyloliquefaciens],100.0,196,0
OFBKKLGO_01730_dpaA,WP_013352299.1 dipicolinic acid synthetase subunit A [Bacillus amyloliquefaciens],100.0,296,0
OFBKKLGO_01731_group_16156,WP_003154176.1 MULTISPECIES: YlmC/YmxH family sporulation protein [Bacillus],100.0,85,0
OFBKKLGO_01732_group_16296,WP_013352298.1 insulinase family protein [Bacillus amyloliquefaciens],99.8,411,1
OFBKKLGO_01733_group_4667,WP_013352297.1 polysaccharide deacetylase family protein [Bacillus amyloliquefaciens],100.0,319,0
OFBKKLGO_01734_pnp_2,WP_014470391.1 polyribonucleotide nucleotidyltransferase [Bacillus amyloliquefaciens],100.0,707,0
OFBKKLGO_01735_rpsO,WP_003154182.1 MULTISPECIES: 30S ribosomal protein S15 [Bacillus],100.0,89,0
OFBKKLGO_01736_ribF,WP_013352295.1 bifunctional riboflavin kinase/FAD synthetase [Bacillus amyloliquefaciens],99.7,313,1
OFBKKLGO_01737_truB,WP_013352294.1 tRNA pseudouridine(55) synthase TruB [Bacillus amyloliquefaciens],100.0,309,0
OFBKKLGO_01738_rbfA,BBA76242.1 ribosome-binding factor A [Bacillus velezensis],100.0,117,0
OFBKKLGO_01739_group_3632,WP_013352293.1 DUF503 domain-containing protein [Bacillus amyloliquefaciens],98.9,92,1
OFBKKLGO_01740_infB,WP_013352292.1 translation initiation factor IF-2 [Bacillus amyloliquefaciens],100.0,717,0
OFBKKLGO_01741_rplGA,WP_003154192.1 MULTISPECIES: YlxQ family RNA-binding protein [Bacillus],100.0,100,0
OFBKKLGO_01742_group_6092,WP_003154193.1 MULTISPECIES: glucose-induced regulator RulR [Bacillus],98.9,91,1
OFBKKLGO_01743_nusA,WP_013352291.1 transcription termination/antitermination protein NusA [Bacillus amyloliquefaciens],100.0,373,0
OFBKKLGO_01744_rimP,WP_013352290.1 ribosome maturation factor RimP [Bacillus amyloliquefaciens],100.0,156,0
OFBKKLGO_01747_rasP,WP_088030506.1 RIP metalloprotease RseP [Bacillus amyloliquefaciens],100.0,420,0
OFBKKLGO_01748_dxr,WP_013352286.1 1-deoxy-D-xylulose-5-phosphate reductoisomerase [Bacillus amyloliquefaciens],99.7,383,1
OFBKKLGO_01749_group_16246,WP_014470393.1 MULTISPECIES: phosphatidate cytidylyltransferase [Bacillus amyloliquefaciens group],100.0,262,0
OFBKKLGO_01750_uppS,WP_013352284.1 isoprenyl transferase [Bacillus amyloliquefaciens],100.0,260,0
OFBKKLGO_01751_frr,WP_014470394.1 ribosome recycling factor [Bacillus amyloliquefaciens],99.5,185,1
OFBKKLGO_01752_pyrH,CDG29580.1 uridylate kinase [Bacillus velezensis UCMB5033],100.0,240,0
OFBKKLGO_01753_tsf,WP_007409794.1 MULTISPECIES: elongation factor Ts [Bacillus],100.0,293,0
OFBKKLGO_01754_rpsB,WP_003154215.1 MULTISPECIES: 30S ribosomal protein S2 [Bacillus],100.0,246,0
OFBKKLGO_01756_sigD,WP_003154217.1 MULTISPECIES: RNA polymerase sigma-28 factor SigD [Bacillus],100.0,254,0
OFBKKLGO_01757_cheD,WP_013352280.1 chemotaxis protein CheD [Bacillus amyloliquefaciens],100.0,166,0
