ID,GO,CLASSFICATION
OFBKKLGO_01698_mutL,mismatch repair,BIOLOGICAL_PROCESS
OFBKKLGO_01698_mutL,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_01699_mutS,mismatched DNA binding,MOLECULAR_FUNCTION
OFBKKLGO_01699_mutS,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_01699_mutS,mismatched DNA binding,MOLECULAR_FUNCTION
OFBKKLGO_01702_miaB,methylthiotransferase activity,MOLECULAR_FUNCTION
OFBKKLGO_01702_miaB,transferase activity,MOLECULAR_FUNCTION
OFBKKLGO_01702_miaB,catalytic activity,MOLECULAR_FUNCTION
OFBKKLGO_01702_miaB,"4 iron, 4 sulfur cluster binding",MOLECULAR_FUNCTION
OFBKKLGO_01702_miaB,iron-sulfur cluster binding,MOLECULAR_FUNCTION
OFBKKLGO_01703_group_6081,transferase activity,MOLECULAR_FUNCTION
OFBKKLGO_01703_group_6081,catalytic activity,MOLECULAR_FUNCTION
OFBKKLGO_01703_group_6081,biotin biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_01703_group_6081,biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_01704_tdh_1,oxidation-reduction process,BIOLOGICAL_PROCESS
OFBKKLGO_01704_tdh_1,oxidoreductase activity,MOLECULAR_FUNCTION
OFBKKLGO_01704_tdh_1,zinc ion binding,MOLECULAR_FUNCTION
OFBKKLGO_01704_tdh_1,L-threonine 3-dehydrogenase activity,MOLECULAR_FUNCTION
OFBKKLGO_01705_spoVS,nucleic acid binding,MOLECULAR_FUNCTION
OFBKKLGO_01707_rny,mRNA catabolic process,BIOLOGICAL_PROCESS
OFBKKLGO_01707_rny,RNA binding,MOLECULAR_FUNCTION
OFBKKLGO_01707_rny,nucleic acid binding,MOLECULAR_FUNCTION
OFBKKLGO_01709_recA,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_01709_recA,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_01709_recA,DNA metabolic process,BIOLOGICAL_PROCESS
OFBKKLGO_01711_pgsA,integral component of membrane,CELLULAR_COMPONENT
OFBKKLGO_01711_pgsA,membrane,CELLULAR_COMPONENT
OFBKKLGO_01716_group_4665,catalytic activity,MOLECULAR_FUNCTION
OFBKKLGO_01718_smc_4,membrane,CELLULAR_COMPONENT
OFBKKLGO_01719_slyA_2,"regulation of transcription, DNA-templated",BIOLOGICAL_PROCESS
OFBKKLGO_01720_ymfD,transmembrane transporter activity,MOLECULAR_FUNCTION
OFBKKLGO_01720_ymfD,transmembrane transporter activity,MOLECULAR_FUNCTION
OFBKKLGO_01721_nagR_1,"regulation of transcription, DNA-templated",BIOLOGICAL_PROCESS
OFBKKLGO_01721_nagR_1,"regulation of transcription, DNA-templated",BIOLOGICAL_PROCESS
OFBKKLGO_01725_rnjB,RNA phosphodiester bond hydrolysis,BIOLOGICAL_PROCESS
OFBKKLGO_01725_rnjB,metal ion binding,MOLECULAR_FUNCTION
OFBKKLGO_01726_dapA_2,4-hydroxy-tetrahydrodipicolinate synthase activity,MOLECULAR_FUNCTION
OFBKKLGO_01726_dapA_2,lyase activity,MOLECULAR_FUNCTION
OFBKKLGO_01726_dapA_2,catalytic activity,MOLECULAR_FUNCTION
OFBKKLGO_01727_lysC_1,lysine biosynthetic process via diaminopimelate,BIOLOGICAL_PROCESS
OFBKKLGO_01727_lysC_1,cellular amino acid biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_01728_asd,NAD binding,MOLECULAR_FUNCTION
OFBKKLGO_01728_asd,NADP binding,MOLECULAR_FUNCTION
OFBKKLGO_01728_asd,NADP binding,MOLECULAR_FUNCTION
OFBKKLGO_01728_asd,cellular amino acid biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_01728_asd,methionine biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_01729_dpaB,catalytic activity,MOLECULAR_FUNCTION
OFBKKLGO_01732_group_16296,catalytic activity,MOLECULAR_FUNCTION
OFBKKLGO_01732_group_16296,proteolysis,BIOLOGICAL_PROCESS
OFBKKLGO_01733_group_4667,carbohydrate metabolic process,BIOLOGICAL_PROCESS
OFBKKLGO_01733_group_4667,catalytic activity,MOLECULAR_FUNCTION
OFBKKLGO_01734_pnp_2,nucleic acid binding,MOLECULAR_FUNCTION
OFBKKLGO_01734_pnp_2,mRNA catabolic process,BIOLOGICAL_PROCESS
OFBKKLGO_01734_pnp_2,RNA binding,MOLECULAR_FUNCTION
OFBKKLGO_01734_pnp_2,RNA processing,BIOLOGICAL_PROCESS
OFBKKLGO_01735_rpsO,ribosome,CELLULAR_COMPONENT
OFBKKLGO_01736_ribF,riboflavin biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_01736_ribF,riboflavin kinase activity,MOLECULAR_FUNCTION
OFBKKLGO_01736_ribF,riboflavin biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_01736_ribF,biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_01736_ribF,riboflavin biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_01737_truB,pseudouridine synthesis,BIOLOGICAL_PROCESS
OFBKKLGO_01737_truB,RNA processing,BIOLOGICAL_PROCESS
OFBKKLGO_01737_truB,RNA modification,BIOLOGICAL_PROCESS
OFBKKLGO_01738_rbfA,rRNA processing,BIOLOGICAL_PROCESS
OFBKKLGO_01740_infB,translation initiation factor activity,MOLECULAR_FUNCTION
OFBKKLGO_01740_infB,GTP binding,MOLECULAR_FUNCTION
OFBKKLGO_01740_infB,GTP binding,MOLECULAR_FUNCTION
OFBKKLGO_01741_rplGA,RNA binding,MOLECULAR_FUNCTION
OFBKKLGO_01741_rplGA,ribonucleoprotein complex,CELLULAR_COMPONENT
OFBKKLGO_01743_nusA,DNA-binding transcription factor activity,MOLECULAR_FUNCTION
OFBKKLGO_01743_nusA,nucleic acid binding,MOLECULAR_FUNCTION
OFBKKLGO_01743_nusA,RNA binding,MOLECULAR_FUNCTION
OFBKKLGO_01743_nusA,transcription antitermination,BIOLOGICAL_PROCESS
OFBKKLGO_01744_rimP,ribosomal small subunit biogenesis,BIOLOGICAL_PROCESS
OFBKKLGO_01747_rasP,proteolysis,BIOLOGICAL_PROCESS
OFBKKLGO_01747_rasP,protein binding,MOLECULAR_FUNCTION
OFBKKLGO_01747_rasP,proteolysis,BIOLOGICAL_PROCESS
OFBKKLGO_01748_dxr,metal ion binding,MOLECULAR_FUNCTION
OFBKKLGO_01748_dxr,protein binding,MOLECULAR_FUNCTION
OFBKKLGO_01748_dxr,NADPH binding,MOLECULAR_FUNCTION
OFBKKLGO_01749_group_16246,membrane,CELLULAR_COMPONENT
OFBKKLGO_01750_uppS,"transferase activity, transferring alkyl or aryl (other than methyl) groups",MOLECULAR_FUNCTION
OFBKKLGO_01751_frr,translation,BIOLOGICAL_PROCESS
OFBKKLGO_01752_pyrH,pyrimidine nucleotide biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_01752_pyrH,UMP kinase activity,MOLECULAR_FUNCTION
OFBKKLGO_01753_tsf,translational elongation,BIOLOGICAL_PROCESS
OFBKKLGO_01753_tsf,protein binding,MOLECULAR_FUNCTION
OFBKKLGO_01754_rpsB,ribosome,CELLULAR_COMPONENT
OFBKKLGO_01754_rpsB,small ribosomal subunit,CELLULAR_COMPONENT
OFBKKLGO_01756_sigD,"regulation of transcription, DNA-templated",BIOLOGICAL_PROCESS
OFBKKLGO_01756_sigD,"regulation of transcription, DNA-templated",BIOLOGICAL_PROCESS
OFBKKLGO_01756_sigD,"regulation of transcription, DNA-templated",BIOLOGICAL_PROCESS
OFBKKLGO_01757_cheD,protein-glutamine glutaminase activity,MOLECULAR_FUNCTION
OFBKKLGO_01758_cheC,hydrolase activity,MOLECULAR_FUNCTION
OFBKKLGO_01759_cheW,signal transduction,BIOLOGICAL_PROCESS
OFBKKLGO_01759_cheW,chemotaxis,BIOLOGICAL_PROCESS
OFBKKLGO_01760_cheA,phosphorelay signal transduction system,BIOLOGICAL_PROCESS
OFBKKLGO_01760_cheA,phosphorelay sensor kinase activity,MOLECULAR_FUNCTION
OFBKKLGO_01760_cheA,signal transduction,BIOLOGICAL_PROCESS
OFBKKLGO_01760_cheA,phosphorelay signal transduction system,BIOLOGICAL_PROCESS
OFBKKLGO_01760_cheA,phosphorelay sensor kinase activity,MOLECULAR_FUNCTION
OFBKKLGO_01760_cheA,phosphorylation,BIOLOGICAL_PROCESS
OFBKKLGO_01760_cheA,phosphorelay signal transduction system,BIOLOGICAL_PROCESS
OFBKKLGO_01761_cheB,phosphorelay signal transduction system,BIOLOGICAL_PROCESS
OFBKKLGO_01761_cheB,phosphorelay signal transduction system,BIOLOGICAL_PROCESS
OFBKKLGO_01764_flhA,integral component of membrane,CELLULAR_COMPONENT
OFBKKLGO_01764_flhA,membrane,CELLULAR_COMPONENT
OFBKKLGO_01765_flhB_2,membrane,CELLULAR_COMPONENT
OFBKKLGO_01765_flhB_2,bacterial-type flagellum assembly,BIOLOGICAL_PROCESS
OFBKKLGO_01766_fliR,membrane,CELLULAR_COMPONENT
OFBKKLGO_01766_fliR,bacterial-type flagellum assembly,BIOLOGICAL_PROCESS
OFBKKLGO_01767_fliQ,integral component of membrane,CELLULAR_COMPONENT
OFBKKLGO_01767_fliQ,membrane,CELLULAR_COMPONENT
OFBKKLGO_01768_fliP,membrane,CELLULAR_COMPONENT
OFBKKLGO_01769_group_6101,integral component of membrane,CELLULAR_COMPONENT
OFBKKLGO_01770_cheY_1,phosphorelay signal transduction system,BIOLOGICAL_PROCESS
OFBKKLGO_01772_fliM,bacterial-type flagellum basal body,CELLULAR_COMPONENT
OFBKKLGO_01773_group_4675,bacterial-type flagellum basal body,CELLULAR_COMPONENT
OFBKKLGO_01774_flgG_1,bacterial-type flagellum-dependent cell motility,BIOLOGICAL_PROCESS
OFBKKLGO_01774_flgG_1,"bacterial-type flagellum basal body, rod",CELLULAR_COMPONENT
OFBKKLGO_01778_fliJ,bacterial-type flagellum-dependent cell motility,BIOLOGICAL_PROCESS
OFBKKLGO_01779_yscN,proton transmembrane transport,BIOLOGICAL_PROCESS
OFBKKLGO_01779_yscN,bacterial-type flagellum assembly,BIOLOGICAL_PROCESS
OFBKKLGO_01779_yscN,bacterial-type flagellum assembly,BIOLOGICAL_PROCESS
OFBKKLGO_01779_yscN,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_01779_yscN,type III protein secretion system complex,CELLULAR_COMPONENT
OFBKKLGO_01781_fliG,bacterial-type flagellum-dependent cell motility,BIOLOGICAL_PROCESS
OFBKKLGO_01782_group_4676,"bacterial-type flagellum basal body, MS ring",CELLULAR_COMPONENT
OFBKKLGO_01783_fliE,bacterial-type flagellum-dependent cell motility,BIOLOGICAL_PROCESS
OFBKKLGO_01784_flgC,bacterial-type flagellum-dependent cell motility,BIOLOGICAL_PROCESS
OFBKKLGO_01784_flgC,"bacterial-type flagellum basal body, rod",CELLULAR_COMPONENT
OFBKKLGO_01787_codY,DNA binding,MOLECULAR_FUNCTION
OFBKKLGO_01787_codY,"negative regulation of transcription, DNA-templated",BIOLOGICAL_PROCESS
OFBKKLGO_01788_clpY,HslUV protease complex,CELLULAR_COMPONENT
OFBKKLGO_01788_clpY,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_01789_clpQ,HslUV protease complex,CELLULAR_COMPONENT
OFBKKLGO_01789_clpQ,proteolysis involved in cellular protein catabolic process,BIOLOGICAL_PROCESS
OFBKKLGO_01790_xerC_1,DNA integration,BIOLOGICAL_PROCESS
OFBKKLGO_01790_xerC_1,DNA recombination,BIOLOGICAL_PROCESS
OFBKKLGO_01790_xerC_1,DNA binding,MOLECULAR_FUNCTION
OFBKKLGO_01790_xerC_1,DNA integration,BIOLOGICAL_PROCESS
OFBKKLGO_01791_trmFO,flavin adenine dinucleotide binding,MOLECULAR_FUNCTION
OFBKKLGO_01791_trmFO,flavin adenine dinucleotide binding,MOLECULAR_FUNCTION
OFBKKLGO_01792_topA,DNA topological change,BIOLOGICAL_PROCESS
OFBKKLGO_01792_topA,DNA topological change,BIOLOGICAL_PROCESS
OFBKKLGO_01792_topA,"DNA topoisomerase type I (single strand cut, ATP-independent) activity",MOLECULAR_FUNCTION
OFBKKLGO_01792_topA,chromosome,CELLULAR_COMPONENT
OFBKKLGO_01792_topA,DNA topological change,BIOLOGICAL_PROCESS
OFBKKLGO_01792_topA,DNA topoisomerase activity,MOLECULAR_FUNCTION
OFBKKLGO_01793_dprA,DNA mediated transformation,BIOLOGICAL_PROCESS
OFBKKLGO_01794_sucD,catalytic activity,MOLECULAR_FUNCTION
OFBKKLGO_01795_sucC,metal ion binding,MOLECULAR_FUNCTION
OFBKKLGO_01795_sucC,tricarboxylic acid cycle,BIOLOGICAL_PROCESS
OFBKKLGO_01795_sucC,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_01795_sucC,catalytic activity,MOLECULAR_FUNCTION
OFBKKLGO_01796_flhB_1,membrane,CELLULAR_COMPONENT
OFBKKLGO_01798_rnhB,nucleic acid binding,MOLECULAR_FUNCTION
OFBKKLGO_01798_rnhB,RNA-DNA hybrid ribonuclease activity,MOLECULAR_FUNCTION
OFBKKLGO_01798_rnhB,RNA-DNA hybrid ribonuclease activity,MOLECULAR_FUNCTION
OFBKKLGO_01799_rbgA,GTP binding,MOLECULAR_FUNCTION
OFBKKLGO_01800_rplS,ribosome,CELLULAR_COMPONENT
OFBKKLGO_01802_trmD,tRNA processing,BIOLOGICAL_PROCESS
OFBKKLGO_01803_rimM,ribosome,CELLULAR_COMPONENT
OFBKKLGO_01803_rimM,rRNA processing,BIOLOGICAL_PROCESS
OFBKKLGO_01805_group_16096,RNA binding,MOLECULAR_FUNCTION
OFBKKLGO_01806_rpsP,ribosome,CELLULAR_COMPONENT
OFBKKLGO_01807_ffh,SRP-dependent cotranslational protein targeting to membrane,BIOLOGICAL_PROCESS
OFBKKLGO_01807_ffh,signal recognition particle,CELLULAR_COMPONENT
OFBKKLGO_01807_ffh,SRP-dependent cotranslational protein targeting to membrane,BIOLOGICAL_PROCESS
OFBKKLGO_01809_ftsY,SRP-dependent cotranslational protein targeting to membrane,BIOLOGICAL_PROCESS
OFBKKLGO_01809_ftsY,SRP-dependent cotranslational protein targeting to membrane,BIOLOGICAL_PROCESS
OFBKKLGO_01810_smc_3,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_01810_smc_3,sister chromatid cohesion,BIOLOGICAL_PROCESS
OFBKKLGO_01811_rnc,ribonuclease III activity,MOLECULAR_FUNCTION
OFBKKLGO_01811_rnc,ribonuclease III activity,MOLECULAR_FUNCTION
OFBKKLGO_01812_acpA,fatty acid biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_01813_fabG_1,NAD binding,MOLECULAR_FUNCTION
OFBKKLGO_01814_fabD,[acyl-carrier-protein] S-malonyltransferase activity,MOLECULAR_FUNCTION
OFBKKLGO_01814_fabD,transferase activity,MOLECULAR_FUNCTION
OFBKKLGO_01815_plsX,fatty acid biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_01815_plsX,catalytic activity,MOLECULAR_FUNCTION
OFBKKLGO_01816_fapR,DNA-binding transcription factor activity,MOLECULAR_FUNCTION
OFBKKLGO_01817_recG,nucleic acid binding,MOLECULAR_FUNCTION
OFBKKLGO_01817_recG,DNA helicase activity,MOLECULAR_FUNCTION
OFBKKLGO_01818_sdhA,L-serine ammonia-lyase activity,MOLECULAR_FUNCTION
OFBKKLGO_01819_sdhB,gluconeogenesis,BIOLOGICAL_PROCESS
OFBKKLGO_01819_sdhB,gluconeogenesis,BIOLOGICAL_PROCESS
OFBKKLGO_01820_group_4680,glycerol metabolic process,BIOLOGICAL_PROCESS
OFBKKLGO_01820_group_4680,glycerone kinase activity,MOLECULAR_FUNCTION
OFBKKLGO_01822_rpmB,ribosome,CELLULAR_COMPONENT
OFBKKLGO_01822_rpmB,structural constituent of ribosome,MOLECULAR_FUNCTION
OFBKKLGO_01824_rpe,"racemase and epimerase activity, acting on carbohydrates and derivatives",MOLECULAR_FUNCTION
OFBKKLGO_01824_rpe,ribulose-phosphate 3-epimerase activity,MOLECULAR_FUNCTION
OFBKKLGO_01824_rpe,catalytic activity,MOLECULAR_FUNCTION
OFBKKLGO_01825_rsgA,GTP binding,MOLECULAR_FUNCTION
OFBKKLGO_01825_rsgA,GTP binding,MOLECULAR_FUNCTION
OFBKKLGO_01826_prkC,protein phosphorylation,BIOLOGICAL_PROCESS
OFBKKLGO_01826_prkC,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_01826_prkC,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_01828_rlmN,RNA methyltransferase activity,MOLECULAR_FUNCTION
OFBKKLGO_01828_rlmN,tRNA methylation,BIOLOGICAL_PROCESS
OFBKKLGO_01828_rlmN,catalytic activity,MOLECULAR_FUNCTION
OFBKKLGO_01828_rlmN,catalytic activity,MOLECULAR_FUNCTION
OFBKKLGO_01829_rsmB,methyltransferase activity,MOLECULAR_FUNCTION
OFBKKLGO_01829_rsmB,methyltransferase activity,MOLECULAR_FUNCTION
OFBKKLGO_01829_rsmB,rRNA methyltransferase activity,MOLECULAR_FUNCTION
OFBKKLGO_01829_rsmB,"regulation of transcription, DNA-templated",BIOLOGICAL_PROCESS
OFBKKLGO_01830_fmt,biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_01830_fmt,catalytic activity,MOLECULAR_FUNCTION
OFBKKLGO_01830_fmt,conversion of methionyl-tRNA to N-formyl-methionyl-tRNA,BIOLOGICAL_PROCESS
OFBKKLGO_01830_fmt,"hydroxymethyl-, formyl- and related transferase activity",MOLECULAR_FUNCTION
OFBKKLGO_01833_undec1A,catalytic activity,MOLECULAR_FUNCTION
OFBKKLGO_01833_undec1A,phosphopantothenoylcysteine decarboxylase activity,MOLECULAR_FUNCTION
OFBKKLGO_01834_rpoZ,"transcription, DNA-templated",BIOLOGICAL_PROCESS
OFBKKLGO_01834_rpoZ,"transcription, DNA-templated",BIOLOGICAL_PROCESS
OFBKKLGO_01834_rpoZ,DNA binding,MOLECULAR_FUNCTION
OFBKKLGO_01834_rpoZ,DNA-directed 5'-3' RNA polymerase activity,MOLECULAR_FUNCTION
OFBKKLGO_01835_gmk,purine nucleotide metabolic process,BIOLOGICAL_PROCESS
OFBKKLGO_01838_yloB,nucleotide binding,MOLECULAR_FUNCTION
OFBKKLGO_01838_yloB,integral component of membrane,CELLULAR_COMPONENT
OFBKKLGO_01838_yloB,integral component of membrane,CELLULAR_COMPONENT
OFBKKLGO_01843_sumT,methyltransferase activity,MOLECULAR_FUNCTION
OFBKKLGO_01843_sumT,methyltransferase activity,MOLECULAR_FUNCTION
OFBKKLGO_01843_sumT,methyltransferase activity,MOLECULAR_FUNCTION
OFBKKLGO_01844_cysC,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_01846_cysP,phosphate ion transport,BIOLOGICAL_PROCESS
OFBKKLGO_01847_cysH,catalytic activity,MOLECULAR_FUNCTION
OFBKKLGO_01847_cysH,"sulfate assimilation, phosphoadenylyl sulfate reduction by phosphoadenylyl-sulfate reductase (thioredoxin)",BIOLOGICAL_PROCESS
OFBKKLGO_01847_cysH,cysteine biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_01849_pyrE,orotate phosphoribosyltransferase activity,MOLECULAR_FUNCTION
OFBKKLGO_01849_pyrE,nucleoside metabolic process,BIOLOGICAL_PROCESS
OFBKKLGO_01849_pyrE,orotate phosphoribosyltransferase activity,MOLECULAR_FUNCTION
OFBKKLGO_01850_pyrF,orotidine-5'-phosphate decarboxylase activity,MOLECULAR_FUNCTION
OFBKKLGO_01850_pyrF,orotidine-5'-phosphate decarboxylase activity,MOLECULAR_FUNCTION
OFBKKLGO_01850_pyrF,catalytic activity,MOLECULAR_FUNCTION
OFBKKLGO_01851_pyrD,"oxidoreductase activity, acting on the CH-CH group of donors",MOLECULAR_FUNCTION
OFBKKLGO_01851_pyrD,UMP biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_01851_pyrD,catalytic activity,MOLECULAR_FUNCTION
OFBKKLGO_01851_pyrD,pyrimidine nucleotide biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_01851_pyrD,oxidation-reduction process,BIOLOGICAL_PROCESS
OFBKKLGO_01851_pyrD,pyrimidine nucleotide biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_01852_pyrK,oxidoreductase activity,MOLECULAR_FUNCTION
OFBKKLGO_01852_pyrK,oxidation-reduction process,BIOLOGICAL_PROCESS
OFBKKLGO_01852_pyrK,flavin adenine dinucleotide binding,MOLECULAR_FUNCTION
OFBKKLGO_01853_carB_2,nitrogen compound metabolic process,BIOLOGICAL_PROCESS
OFBKKLGO_01853_carB_2,metal ion binding,MOLECULAR_FUNCTION
OFBKKLGO_01853_carB_2,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_01854_carA_2,carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity,MOLECULAR_FUNCTION
OFBKKLGO_01855_pyrC,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides",MOLECULAR_FUNCTION
OFBKKLGO_01855_pyrC,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds",MOLECULAR_FUNCTION
OFBKKLGO_01855_pyrC,hydrolase activity,MOLECULAR_FUNCTION
OFBKKLGO_01855_pyrC,metal ion binding,MOLECULAR_FUNCTION
OFBKKLGO_01856_pyrB,amino acid binding,MOLECULAR_FUNCTION
OFBKKLGO_01856_pyrB,cellular amino acid metabolic process,BIOLOGICAL_PROCESS
OFBKKLGO_01856_pyrB,'de novo' pyrimidine nucleobase biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_01858_pyrP,membrane,CELLULAR_COMPONENT
OFBKKLGO_01858_pyrP,transmembrane transporter activity,MOLECULAR_FUNCTION
OFBKKLGO_01858_pyrP,integral component of membrane,CELLULAR_COMPONENT
OFBKKLGO_01860_pyrR,nucleoside metabolic process,BIOLOGICAL_PROCESS
OFBKKLGO_01862_rluD_2,RNA binding,MOLECULAR_FUNCTION
OFBKKLGO_01862_rluD_2,RNA modification,BIOLOGICAL_PROCESS
OFBKKLGO_01862_rluD_2,pseudouridine synthesis,BIOLOGICAL_PROCESS
OFBKKLGO_01863_lspA,proteolysis,BIOLOGICAL_PROCESS
OFBKKLGO_01864_group_3643,zinc ion binding,MOLECULAR_FUNCTION
OFBKKLGO_01867_group_6128,RNA binding,MOLECULAR_FUNCTION
OFBKKLGO_01868_group_16070,membrane,CELLULAR_COMPONENT
OFBKKLGO_01869_sepF,cell septum assembly,BIOLOGICAL_PROCESS
OFBKKLGO_01870_yggS,pyridoxal phosphate binding,MOLECULAR_FUNCTION
OFBKKLGO_01875_ylmA,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_01876_sigG,"regulation of transcription, DNA-templated",BIOLOGICAL_PROCESS
OFBKKLGO_01876_sigG,"regulation of transcription, DNA-templated",BIOLOGICAL_PROCESS
OFBKKLGO_01876_sigG,"regulation of transcription, DNA-templated",BIOLOGICAL_PROCESS
OFBKKLGO_01876_sigG,"regulation of transcription, DNA-templated",BIOLOGICAL_PROCESS
OFBKKLGO_01877_sigE,"regulation of transcription, DNA-templated",BIOLOGICAL_PROCESS
OFBKKLGO_01877_sigE,"regulation of transcription, DNA-templated",BIOLOGICAL_PROCESS
OFBKKLGO_01878_spoIIGA,proteolysis,BIOLOGICAL_PROCESS
OFBKKLGO_01881_ftsA,protein binding,MOLECULAR_FUNCTION
OFBKKLGO_01883_murB,oxidation-reduction process,BIOLOGICAL_PROCESS
OFBKKLGO_01883_murB,FAD binding,MOLECULAR_FUNCTION
OFBKKLGO_01883_murB,flavin adenine dinucleotide binding,MOLECULAR_FUNCTION
OFBKKLGO_01883_murB,flavin adenine dinucleotide binding,MOLECULAR_FUNCTION
OFBKKLGO_01884_murG_1,lipid glycosylation,BIOLOGICAL_PROCESS
OFBKKLGO_01884_murG_1,undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase activity,MOLECULAR_FUNCTION
OFBKKLGO_01884_murG_1,"transferase activity, transferring hexosyl groups",MOLECULAR_FUNCTION
OFBKKLGO_01885_ftsW_2,integral component of membrane,CELLULAR_COMPONENT
OFBKKLGO_01885_ftsW_2,integral component of membrane,CELLULAR_COMPONENT
OFBKKLGO_01885_ftsW_2,integral component of membrane,CELLULAR_COMPONENT
OFBKKLGO_01886_murD,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_01886_murD,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_01886_murD,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_01886_murD,biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_01886_murD,biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_01887_mraY,integral component of membrane,CELLULAR_COMPONENT
OFBKKLGO_01887_mraY,membrane,CELLULAR_COMPONENT
OFBKKLGO_01888_murE,biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_01888_murE,acid-amino acid ligase activity,MOLECULAR_FUNCTION
OFBKKLGO_01888_murE,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_01888_murE,biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_01888_murE,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_01889_spoVD,penicillin binding,MOLECULAR_FUNCTION
OFBKKLGO_01890_pbpB,penicillin binding,MOLECULAR_FUNCTION
OFBKKLGO_01891_ftsL,integral component of membrane,CELLULAR_COMPONENT
OFBKKLGO_01892_rsmH_1,methyltransferase activity,MOLECULAR_FUNCTION
OFBKKLGO_01893_mraZ,DNA binding,MOLECULAR_FUNCTION
OFBKKLGO_01893_mraZ,"regulation of transcription, DNA-templated",BIOLOGICAL_PROCESS
OFBKKLGO_01896_ylbP,N-acetyltransferase activity,MOLECULAR_FUNCTION
OFBKKLGO_01898_rpmF,large ribosomal subunit,CELLULAR_COMPONENT
OFBKKLGO_01898_rpmF,translation,BIOLOGICAL_PROCESS
OFBKKLGO_01901_ylbL,protein binding,MOLECULAR_FUNCTION
OFBKKLGO_01901_ylbL,proteolysis,BIOLOGICAL_PROCESS
OFBKKLGO_01901_ylbL,ATP binding,MOLECULAR_FUNCTION
OFBKKLGO_01902_group_16235,lipid metabolic process,BIOLOGICAL_PROCESS
OFBKKLGO_01902_group_16235,lysophospholipase activity,MOLECULAR_FUNCTION
OFBKKLGO_01904_coaD,pantetheine-phosphate adenylyltransferase activity,MOLECULAR_FUNCTION
OFBKKLGO_01904_coaD,biosynthetic process,BIOLOGICAL_PROCESS
OFBKKLGO_01905_rsmD,methyltransferase activity,MOLECULAR_FUNCTION
OFBKKLGO_01905_rsmD,methylation,BIOLOGICAL_PROCESS
OFBKKLGO_01915_caaD,integral component of membrane,CELLULAR_COMPONENT
OFBKKLGO_01916_ctaE,membrane,CELLULAR_COMPONENT
OFBKKLGO_01916_ctaE,membrane,CELLULAR_COMPONENT
OFBKKLGO_01916_ctaE,cytochrome-c oxidase activity,MOLECULAR_FUNCTION
OFBKKLGO_01917_ctaD,cytochrome-c oxidase activity,MOLECULAR_FUNCTION
OFBKKLGO_01917_ctaD,oxidation-reduction process,BIOLOGICAL_PROCESS
OFBKKLGO_01917_ctaD,integral component of membrane,CELLULAR_COMPONENT
OFBKKLGO_01917_ctaD,cytochrome-c oxidase activity,MOLECULAR_FUNCTION
OFBKKLGO_01918_ctaC,integral component of membrane,CELLULAR_COMPONENT
OFBKKLGO_01918_ctaC,copper ion binding,MOLECULAR_FUNCTION
