ID,PATHWAY
OFBKKLGO_00448_alr,"Ansatrienin biosynthesis|MetaCyc|PWY-8040;Alanine racemization|MetaCyc|PWY-8072;D-Alanine metabolism|KEGG|00473+5.1.1.1;Anaerobic energy metabolism (invertebrates, cytosol)|MetaCyc|PWY-7383"
OFBKKLGO_00454_rsbU,PD-L1 expression and PD-1 checkpoint pathway in cancer|KEGG|05235+3.1.3.16;T cell receptor signaling pathway|KEGG|04660+3.1.3.16;Th1 and Th2 cell differentiation|KEGG|04658+3.1.3.16
OFBKKLGO_00454_rsbU,Th1 and Th2 cell differentiation|KEGG|04658+3.1.3.16;PD-L1 expression and PD-1 checkpoint pathway in cancer|KEGG|05235+3.1.3.16;T cell receptor signaling pathway|KEGG|04660+3.1.3.16
OFBKKLGO_00454_rsbU,"Glycine, serine and threonine metabolism|KEGG|00260+3.1.3.3;Methane metabolism|KEGG|00680+3.1.3.3"
OFBKKLGO_00456_rsbW,mTOR signaling pathway|KEGG|04150+2.7.11.1;Relaxin signaling pathway|KEGG|04926+2.7.11.1;Human cytomegalovirus infection|KEGG|05163+2.7.11.1;Human papillomavirus infection|KEGG|05165+2.7.11.1;PI3K-Akt signaling pathway|KEGG|04151+2.7.11.1;Thermogenesis|KEGG|04714+2.7.11.1;Human immunodeficiency virus 1 infection|KEGG|05170+2.7.11.1
OFBKKLGO_00458_rsbX,PD-L1 expression and PD-1 checkpoint pathway in cancer|KEGG|05235+3.1.3.16;T cell receptor signaling pathway|KEGG|04660+3.1.3.16;Th1 and Th2 cell differentiation|KEGG|04658+3.1.3.16
OFBKKLGO_00458_rsbX,Th1 and Th2 cell differentiation|KEGG|04658+3.1.3.16;PD-L1 expression and PD-1 checkpoint pathway in cancer|KEGG|05235+3.1.3.16;T cell receptor signaling pathway|KEGG|04660+3.1.3.16
OFBKKLGO_00458_rsbX,"Methane metabolism|KEGG|00680+3.1.3.3;Glycine, serine and threonine metabolism|KEGG|00260+3.1.3.3"
OFBKKLGO_00495_adhA,Ethanol oxidation|Reactome|R-HSA-71384
OFBKKLGO_00515_gldA,CDP-archaeol biosynthesis|MetaCyc|PWY-6349;Glycerophospholipid metabolism|KEGG|00564+1.1.1.261
OFBKKLGO_00515_gldA,Interconversion of 2-oxoglutarate and 2-hydroxyglutarate|Reactome|R-HSA-880009
OFBKKLGO_00544_iolT,Cellular hexose transport|Reactome|R-HSA-189200
OFBKKLGO_00554_moaC,Folate biosynthesis|KEGG|00790+4.6.1.17;Molybdenum cofactor biosynthesis|Reactome|R-HSA-947581;Molybdenum cofactor biosynthesis|MetaCyc|PWY-6823
OFBKKLGO_00554_moaC,Folate biosynthesis|KEGG|00790+4.6.1.17;Molybdenum cofactor biosynthesis|MetaCyc|PWY-6823;Molybdenum cofactor biosynthesis|Reactome|R-HSA-947581
OFBKKLGO_00554_moaC,Molybdenum cofactor biosynthesis|Reactome|R-HSA-947581;Folate biosynthesis|KEGG|00790+4.6.1.17;Molybdenum cofactor biosynthesis|MetaCyc|PWY-6823
OFBKKLGO_00559_MroQ,Ub-specific processing proteases|Reactome|R-HSA-5689880
OFBKKLGO_00561_groL,TFAP2A acts as a transcriptional repressor during retinoic acid induced cell differentiation|Reactome|R-HSA-8869496;Mitochondrial protein import|Reactome|R-HSA-1268020
OFBKKLGO_00566_gutB_2,Ethanol oxidation|Reactome|R-HSA-71384
OFBKKLGO_00577_gutB_3,Ethanol oxidation|Reactome|R-HSA-71384
OFBKKLGO_00585_group_4472,"3,8-divinyl-chlorophyllide a biosynthesis III (aerobic, light independent)|MetaCyc|PWY-7159;Porphyrin and chlorophyll metabolism|KEGG|00860+6.6.1.1;3,8-divinyl-chlorophyllide a biosynthesis II (anaerobic)|MetaCyc|PWY-5531"
OFBKKLGO_00588_guaA,Purine metabolism|KEGG|00230+6.3.5.2;Guanosine ribonucleotides de novo biosynthesis|MetaCyc|PWY-7221;Purine ribonucleoside monophosphate biosynthesis|Reactome|R-HSA-73817;Drug metabolism - other enzymes|KEGG|00983+6.3.5.2
OFBKKLGO_00588_guaA,Drug metabolism - other enzymes|KEGG|00983+6.3.5.2;Purine metabolism|KEGG|00230+6.3.5.2;Guanosine ribonucleotides de novo biosynthesis|MetaCyc|PWY-7221
OFBKKLGO_00588_guaA,Guanosine ribonucleotides de novo biosynthesis|MetaCyc|PWY-7221;Drug metabolism - other enzymes|KEGG|00983+6.3.5.2;Purine metabolism|KEGG|00230+6.3.5.2;Purine ribonucleoside monophosphate biosynthesis|Reactome|R-HSA-73817
OFBKKLGO_00588_guaA,Drug metabolism - other enzymes|KEGG|00983+6.3.5.2;Purine ribonucleoside monophosphate biosynthesis|Reactome|R-HSA-73817;Purine metabolism|KEGG|00230+6.3.5.2;Guanosine ribonucleotides de novo biosynthesis|MetaCyc|PWY-7221
OFBKKLGO_00598_purE,Purine ribonucleoside monophosphate biosynthesis|Reactome|R-HSA-73817
OFBKKLGO_00598_purE,Inosine-5'-phosphate biosynthesis III|MetaCyc|PWY-7234;Inosine-5'-phosphate biosynthesis I|MetaCyc|PWY-6123;Purine metabolism|KEGG|00230+5.4.99.18
OFBKKLGO_00599_purK,Biotin transport and metabolism|Reactome|R-HSA-196780
OFBKKLGO_00600_purB,"Purine metabolism|KEGG|00230+4.3.2.2;Inosine-5'-phosphate biosynthesis II|MetaCyc|PWY-6124;Inosine-5'-phosphate biosynthesis III|MetaCyc|PWY-7234;Inosine-5'-phosphate biosynthesis I|MetaCyc|PWY-6123;Alanine, aspartate and glutamate metabolism|KEGG|00250+4.3.2.2;Purine ribonucleoside monophosphate biosynthesis|Reactome|R-HSA-73817;Adenosine ribonucleotides de novo biosynthesis|MetaCyc|PWY-7219"
OFBKKLGO_00600_purB,"Inosine-5'-phosphate biosynthesis II|MetaCyc|PWY-6124;Inosine-5'-phosphate biosynthesis III|MetaCyc|PWY-7234;Inosine-5'-phosphate biosynthesis I|MetaCyc|PWY-6123;Alanine, aspartate and glutamate metabolism|KEGG|00250+4.3.2.2;Purine ribonucleoside monophosphate biosynthesis|Reactome|R-HSA-73817;Adenosine ribonucleotides de novo biosynthesis|MetaCyc|PWY-7219;Purine metabolism|KEGG|00230+4.3.2.2"
OFBKKLGO_00601_purC,Purine metabolism|KEGG|00230+6.3.2.6;Inosine-5'-phosphate biosynthesis III|MetaCyc|PWY-7234;Inosine-5'-phosphate biosynthesis II|MetaCyc|PWY-6124;Inosine-5'-phosphate biosynthesis I|MetaCyc|PWY-6123;Purine ribonucleoside monophosphate biosynthesis|Reactome|R-HSA-73817
OFBKKLGO_00601_purC,Inosine-5'-phosphate biosynthesis II|MetaCyc|PWY-6124;Inosine-5'-phosphate biosynthesis I|MetaCyc|PWY-6123;Inosine-5'-phosphate biosynthesis III|MetaCyc|PWY-7234;Purine metabolism|KEGG|00230+6.3.2.6
OFBKKLGO_00601_purC,Inosine-5'-phosphate biosynthesis II|MetaCyc|PWY-6124;Inosine-5'-phosphate biosynthesis III|MetaCyc|PWY-7234;Inosine-5'-phosphate biosynthesis I|MetaCyc|PWY-6123;Purine metabolism|KEGG|00230+6.3.2.6
OFBKKLGO_00601_purC,Purine ribonucleoside monophosphate biosynthesis|Reactome|R-HSA-73817;Inosine-5'-phosphate biosynthesis III|MetaCyc|PWY-7234;Inosine-5'-phosphate biosynthesis II|MetaCyc|PWY-6124;Purine metabolism|KEGG|00230+6.3.2.6;Inosine-5'-phosphate biosynthesis I|MetaCyc|PWY-6123
OFBKKLGO_00602_purS,5-aminoimidazole ribonucleotide biosynthesis I|MetaCyc|PWY-6121;Purine metabolism|KEGG|00230+6.3.5.3;5-aminoimidazole ribonucleotide biosynthesis II|MetaCyc|PWY-6122;Superpathway of 5-aminoimidazole ribonucleotide biosynthesis|MetaCyc|PWY-6277
OFBKKLGO_00602_purS,5-aminoimidazole ribonucleotide biosynthesis I|MetaCyc|PWY-6121;5-aminoimidazole ribonucleotide biosynthesis II|MetaCyc|PWY-6122;Superpathway of 5-aminoimidazole ribonucleotide biosynthesis|MetaCyc|PWY-6277;Purine ribonucleoside monophosphate biosynthesis|Reactome|R-HSA-73817;Purine metabolism|KEGG|00230+6.3.5.3
OFBKKLGO_00603_purQ,"Alanine, aspartate and glutamate metabolism|KEGG|00250+3.5.1.2;Superpathway of 5-aminoimidazole ribonucleotide biosynthesis|MetaCyc|PWY-6277;Glutaminyl-trnagln biosynthesis via transamidation|MetaCyc|PWY-5921;D-Glutamine and D-glutamate metabolism|KEGG|00471+3.5.1.2;5-aminoimidazole ribonucleotide biosynthesis I|MetaCyc|PWY-6121;Arginine biosynthesis|KEGG|00220+3.5.1.2;Purine metabolism|KEGG|00230+6.3.5.3;5-aminoimidazole ribonucleotide biosynthesis II|MetaCyc|PWY-6122"
OFBKKLGO_00604_purL,Purine metabolism|KEGG|00230+6.3.5.3;Superpathway of 5-aminoimidazole ribonucleotide biosynthesis|MetaCyc|PWY-6277;5-aminoimidazole ribonucleotide biosynthesis I|MetaCyc|PWY-6121;5-aminoimidazole ribonucleotide biosynthesis II|MetaCyc|PWY-6122
OFBKKLGO_00604_purL,Superpathway of 5-aminoimidazole ribonucleotide biosynthesis|MetaCyc|PWY-6277;5-aminoimidazole ribonucleotide biosynthesis II|MetaCyc|PWY-6122;5-aminoimidazole ribonucleotide biosynthesis I|MetaCyc|PWY-6121;Purine ribonucleoside monophosphate biosynthesis|Reactome|R-HSA-73817;Purine metabolism|KEGG|00230+6.3.5.3
OFBKKLGO_00605_purF,"Purine ribonucleoside monophosphate biosynthesis|Reactome|R-HSA-73817;Purine metabolism|KEGG|00230+2.4.2.14;5-aminoimidazole ribonucleotide biosynthesis I|MetaCyc|PWY-6121;4-amino-2-methyl-5-phosphomethylpyrimidine biosynthesis|MetaCyc|PWY-7282;Alanine, aspartate and glutamate metabolism|KEGG|00250+2.4.2.14;Superpathway of 5-aminoimidazole ribonucleotide biosynthesis|MetaCyc|PWY-6277;5-aminoimidazole ribonucleotide biosynthesis II|MetaCyc|PWY-6122"
OFBKKLGO_00605_purF,"Purine ribonucleoside monophosphate biosynthesis|Reactome|R-HSA-73817;Purine metabolism|KEGG|00230+2.4.2.14;4-amino-2-methyl-5-phosphomethylpyrimidine biosynthesis|MetaCyc|PWY-7282;5-aminoimidazole ribonucleotide biosynthesis II|MetaCyc|PWY-6122;Alanine, aspartate and glutamate metabolism|KEGG|00250+2.4.2.14;Superpathway of 5-aminoimidazole ribonucleotide biosynthesis|MetaCyc|PWY-6277;5-aminoimidazole ribonucleotide biosynthesis I|MetaCyc|PWY-6121"
OFBKKLGO_00606_purM,5-aminoimidazole ribonucleotide biosynthesis I|MetaCyc|PWY-6121;Purine metabolism|KEGG|00230+6.3.3.1;5-aminoimidazole ribonucleotide biosynthesis II|MetaCyc|PWY-6122;Superpathway of 5-aminoimidazole ribonucleotide biosynthesis|MetaCyc|PWY-6277;Purine ribonucleoside monophosphate biosynthesis|Reactome|R-HSA-73817
OFBKKLGO_00607_purN,"5-aminoimidazole ribonucleotide biosynthesis I|MetaCyc|PWY-6121;Purine metabolism|KEGG|00230+2.1.2.2;Tetrahydrofolate salvage from 5,10-methenyltetrahydrofolate|MetaCyc|PWY-6613;One carbon pool by folate|KEGG|00670+2.1.2.2;Purine ribonucleoside monophosphate biosynthesis|Reactome|R-HSA-73817"
OFBKKLGO_00607_purN,One carbon pool by folate|KEGG|00670+2.1.2.9;Aminoacyl-tRNA biosynthesis|KEGG|00970+2.1.2.9
OFBKKLGO_00607_purN,Aminoacyl-tRNA biosynthesis|KEGG|00970+2.1.2.9;One carbon pool by folate|KEGG|00670+2.1.2.9
OFBKKLGO_00608_purH,Purine metabolism|KEGG|00230+3.5.4.10+2.1.2.3;One carbon pool by folate|KEGG|00670+2.1.2.3;Inosine-5'-phosphate biosynthesis I|MetaCyc|PWY-6123;Inosine-5'-phosphate biosynthesis III|MetaCyc|PWY-7234;Inosine-5'-phosphate biosynthesis II|MetaCyc|PWY-6124;Purine ribonucleoside monophosphate biosynthesis|Reactome|R-HSA-73817
OFBKKLGO_00608_purH,Inosine-5'-phosphate biosynthesis II|MetaCyc|PWY-6124;One carbon pool by folate|KEGG|00670+2.1.2.3;Purine metabolism|KEGG|00230+3.5.4.10+2.1.2.3;Inosine-5'-phosphate biosynthesis III|MetaCyc|PWY-7234;Inosine-5'-phosphate biosynthesis I|MetaCyc|PWY-6123;Purine ribonucleoside monophosphate biosynthesis|Reactome|R-HSA-73817
OFBKKLGO_00609_purD,Purine metabolism|KEGG|00230+6.3.4.13;Superpathway of 5-aminoimidazole ribonucleotide biosynthesis|MetaCyc|PWY-6277;5-aminoimidazole ribonucleotide biosynthesis II|MetaCyc|PWY-6122;Purine ribonucleoside monophosphate biosynthesis|Reactome|R-HSA-73817;5-aminoimidazole ribonucleotide biosynthesis I|MetaCyc|PWY-6121
OFBKKLGO_00609_purD,5-aminoimidazole ribonucleotide biosynthesis I|MetaCyc|PWY-6121;Superpathway of 5-aminoimidazole ribonucleotide biosynthesis|MetaCyc|PWY-6277;Purine metabolism|KEGG|00230+6.3.4.13;Purine ribonucleoside monophosphate biosynthesis|Reactome|R-HSA-73817;5-aminoimidazole ribonucleotide biosynthesis II|MetaCyc|PWY-6122
OFBKKLGO_00609_purD,Biotin transport and metabolism|Reactome|R-HSA-196780
OFBKKLGO_00609_purD,Purine metabolism|KEGG|00230+6.3.4.13;5-aminoimidazole ribonucleotide biosynthesis I|MetaCyc|PWY-6121;5-aminoimidazole ribonucleotide biosynthesis II|MetaCyc|PWY-6122;Superpathway of 5-aminoimidazole ribonucleotide biosynthesis|MetaCyc|PWY-6277;Purine ribonucleoside monophosphate biosynthesis|Reactome|R-HSA-73817
OFBKKLGO_00609_purD,5-aminoimidazole ribonucleotide biosynthesis II|MetaCyc|PWY-6122;Purine ribonucleoside monophosphate biosynthesis|Reactome|R-HSA-73817;5-aminoimidazole ribonucleotide biosynthesis I|MetaCyc|PWY-6121;Superpathway of 5-aminoimidazole ribonucleotide biosynthesis|MetaCyc|PWY-6277;Purine metabolism|KEGG|00230+6.3.4.13
OFBKKLGO_00609_purD,5-aminoimidazole ribonucleotide biosynthesis I|MetaCyc|PWY-6121;5-aminoimidazole ribonucleotide biosynthesis II|MetaCyc|PWY-6122;Purine ribonucleoside monophosphate biosynthesis|Reactome|R-HSA-73817;Purine metabolism|KEGG|00230+6.3.4.13;Superpathway of 5-aminoimidazole ribonucleotide biosynthesis|MetaCyc|PWY-6277
OFBKKLGO_00609_purD,Purine metabolism|KEGG|00230+6.3.4.13;Purine ribonucleoside monophosphate biosynthesis|Reactome|R-HSA-73817;Superpathway of 5-aminoimidazole ribonucleotide biosynthesis|MetaCyc|PWY-6277;5-aminoimidazole ribonucleotide biosynthesis II|MetaCyc|PWY-6122;5-aminoimidazole ribonucleotide biosynthesis I|MetaCyc|PWY-6121
OFBKKLGO_00613_yerA,Adenine salvage|MetaCyc|PWY-6610;Purine metabolism|KEGG|00230+3.5.4.2
OFBKKLGO_00619_ligA,Fanconi Anemia Pathway|Reactome|R-HSA-6783310
OFBKKLGO_00625_gatA,Aminoacyl-tRNA biosynthesis|KEGG|00970+6.3.5.7
OFBKKLGO_00625_gatA,Arachidonic acid metabolism|Reactome|R-HSA-2142753;Aminoacyl-tRNA biosynthesis|KEGG|00970+6.3.5.7
OFBKKLGO_00639_group_15986,TP53 Regulates Metabolic Genes|Reactome|R-HSA-5628897;Respiratory electron transport|Reactome|R-HSA-611105
OFBKKLGO_00639_group_15986,Respiratory electron transport|Reactome|R-HSA-611105;TP53 Regulates Metabolic Genes|Reactome|R-HSA-5628897
OFBKKLGO_00660_rfbF,"Starch and sucrose metabolism|KEGG|00500+2.7.7.33;Streptomycin biosynthesis|MetaCyc|PWY-5940;CDP-4-dehydro-3,6-dideoxy-D-glucose biosynthesis|MetaCyc|PWY-5833;Amino sugar and nucleotide sugar metabolism|KEGG|00520+2.7.7.33"
OFBKKLGO_00663_group_3468,O-linked glycosylation of mucins|Reactome|R-HSA-913709
OFBKKLGO_00670_group_6662,O-linked glycosylation of mucins|Reactome|R-HSA-913709
OFBKKLGO_00680_yflS,"Sodium-coupled sulphate, di- and tri-carboxylate transporters|Reactome|R-HSA-433137"
OFBKKLGO_00689_citS,Regulation of pyruvate dehydrogenase (PDH) complex|Reactome|R-HSA-204174;Signaling by Retinoic Acid|Reactome|R-HSA-5362517
OFBKKLGO_00689_citS,Branched-chain amino acid catabolism|Reactome|R-HSA-70895
OFBKKLGO_00692_citM,Melanin biosynthesis|Reactome|R-HSA-5662702
OFBKKLGO_00694_nos,Nitric oxide stimulates guanylate cyclase|Reactome|R-HSA-392154;ROS and RNS production in phagocytes|Reactome|R-HSA-1222556
OFBKKLGO_00694_nos,ROS and RNS production in phagocytes|Reactome|R-HSA-1222556;Nitric oxide stimulates guanylate cyclase|Reactome|R-HSA-392154
OFBKKLGO_00694_nos,Arginine and proline metabolism|KEGG|00330+1.14.14.47;Arginine biosynthesis|KEGG|00220+1.14.14.47
OFBKKLGO_00700_mapB,Arg/N-end rule pathway (eukaryotic)|MetaCyc|PWY-7799;Ac/N-end rule pathway|MetaCyc|PWY-7800
OFBKKLGO_00709_treA,Starch and sucrose metabolism|KEGG|00500+3.2.1.93
OFBKKLGO_00711_yfkO,Thyroxine biosynthesis|Reactome|R-HSA-209968
OFBKKLGO_00714_yfkN,Pyrimidine catabolism|Reactome|R-HSA-73621;Purine catabolism|Reactome|R-HSA-74259;Nicotinate metabolism|Reactome|R-HSA-196807
OFBKKLGO_00714_yfkN,Purine catabolism|Reactome|R-HSA-74259;Nicotinate metabolism|Reactome|R-HSA-196807;Pyrimidine catabolism|Reactome|R-HSA-73621
OFBKKLGO_00714_yfkN,Nicotinate metabolism|Reactome|R-HSA-196807;Pyrimidine catabolism|Reactome|R-HSA-73621;Purine catabolism|Reactome|R-HSA-74259
OFBKKLGO_00714_yfkN,Pyrimidine metabolism|KEGG|00240+3.1.4.16+3.1.3.6;Purine metabolism|KEGG|00230+3.1.4.16+3.1.3.6
OFBKKLGO_00715_yfkM,Late endosomal microautophagy|Reactome|R-HSA-9615710;SUMOylation of transcription cofactors|Reactome|R-HSA-3899300;Aggrephagy|Reactome|R-HSA-9646399;Chaperone Mediated Autophagy|Reactome|R-HSA-9613829
OFBKKLGO_00717_aroE_2,"Phenylalanine, tyrosine and tryptophan biosynthesis|KEGG|00400+1.1.1.25;Chorismate biosynthesis from 3-dehydroquinate|MetaCyc|PWY-6163"
OFBKKLGO_00717_aroE_2,"Chorismate biosynthesis from 3-dehydroquinate|MetaCyc|PWY-6163;Phenylalanine, tyrosine and tryptophan biosynthesis|KEGG|00400+1.1.1.25"
OFBKKLGO_00725_chaA,Sodium/Calcium exchangers|Reactome|R-HSA-425561
OFBKKLGO_00734_group_970,Displacement of DNA glycosylase by APEX1|Reactome|R-HSA-110357
OFBKKLGO_00751_pdhC_1,Glyoxylate metabolism and glycine degradation|Reactome|R-HSA-389661
OFBKKLGO_00764_ctaB1,Heme a biosynthesis|MetaCyc|PWY-7856;Heme biosynthesis|Reactome|R-HSA-189451;Porphyrin and chlorophyll metabolism|KEGG|00860+2.5.1.141
OFBKKLGO_00774_fbiB,Thyroxine biosynthesis|Reactome|R-HSA-209968
OFBKKLGO_00787_csbB,O-linked glycosylation of mucins|Reactome|R-HSA-913709
OFBKKLGO_00790_mutY,Displacement of DNA glycosylase by APEX1|Reactome|R-HSA-110357
OFBKKLGO_00790_mutY,Recognition and association of DNA glycosylase with site containing an affected purine|Reactome|R-HSA-110330;Displacement of DNA glycosylase by APEX1|Reactome|R-HSA-110357;Defective MUTYH substrate binding|Reactome|R-HSA-9608287;Defective MUTYH substrate processing|Reactome|R-HSA-9608290;Cleavage of the damaged purine|Reactome|R-HSA-110331
OFBKKLGO_00798_hemL1,Porphyrin and chlorophyll metabolism|KEGG|00860+5.4.3.8;Tetrapyrrole biosynthesis I (from glutamate)|MetaCyc|PWY-5188
OFBKKLGO_00799_bcp,Glutathione metabolism|KEGG|00480+1.11.1.15;Detoxification of Reactive Oxygen Species|Reactome|R-HSA-3299685
OFBKKLGO_00799_bcp,Detoxification of Reactive Oxygen Species|Reactome|R-HSA-3299685;Glutathione metabolism|KEGG|00480+1.11.1.15
OFBKKLGO_00809_thiC,Thiamine metabolism|KEGG|00730+4.1.99.17;4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis|MetaCyc|PWY-6890
OFBKKLGO_00809_thiC,4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis|MetaCyc|PWY-6890;Thiamine metabolism|KEGG|00730+4.1.99.17
OFBKKLGO_00817_katA_1,Glyoxylate and dicarboxylate metabolism|KEGG|00630+1.11.1.6;Tryptophan metabolism|KEGG|00380+1.11.1.6
OFBKKLGO_00817_katA_1,"Detoxification of Reactive Oxygen Species|Reactome|R-HSA-3299685;FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes|Reactome|R-HSA-9615017;Tryptophan metabolism|KEGG|00380+1.11.1.6;Glyoxylate and dicarboxylate metabolism|KEGG|00630+1.11.1.6;Neutrophil degranulation|Reactome|R-HSA-6798695;Peroxisomal protein import|Reactome|R-HSA-9033241"
OFBKKLGO_00817_katA_1,"Peroxisomal protein import|Reactome|R-HSA-9033241;Glyoxylate and dicarboxylate metabolism|KEGG|00630+1.11.1.6;Tryptophan metabolism|KEGG|00380+1.11.1.6;Detoxification of Reactive Oxygen Species|Reactome|R-HSA-3299685;Neutrophil degranulation|Reactome|R-HSA-6798695;FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes|Reactome|R-HSA-9615017"
OFBKKLGO_00817_katA_1,"Neutrophil degranulation|Reactome|R-HSA-6798695;Glyoxylate and dicarboxylate metabolism|KEGG|00630+1.11.1.6;Detoxification of Reactive Oxygen Species|Reactome|R-HSA-3299685;FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes|Reactome|R-HSA-9615017;Peroxisomal protein import|Reactome|R-HSA-9033241;Tryptophan metabolism|KEGG|00380+1.11.1.6"
OFBKKLGO_00817_katA_1,"Neutrophil degranulation|Reactome|R-HSA-6798695;Detoxification of Reactive Oxygen Species|Reactome|R-HSA-3299685;Glyoxylate and dicarboxylate metabolism|KEGG|00630+1.11.1.6;Tryptophan metabolism|KEGG|00380+1.11.1.6;FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes|Reactome|R-HSA-9615017;Peroxisomal protein import|Reactome|R-HSA-9033241"
OFBKKLGO_00817_katA_1,"Neutrophil degranulation|Reactome|R-HSA-6798695;Glyoxylate and dicarboxylate metabolism|KEGG|00630+1.11.1.6;Peroxisomal protein import|Reactome|R-HSA-9033241;Tryptophan metabolism|KEGG|00380+1.11.1.6;FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes|Reactome|R-HSA-9615017;Detoxification of Reactive Oxygen Species|Reactome|R-HSA-3299685"
OFBKKLGO_00817_katA_1,"Tryptophan metabolism|KEGG|00380+1.11.1.6;Peroxisomal protein import|Reactome|R-HSA-9033241;FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes|Reactome|R-HSA-9615017;Neutrophil degranulation|Reactome|R-HSA-6798695;Detoxification of Reactive Oxygen Species|Reactome|R-HSA-3299685;Glyoxylate and dicarboxylate metabolism|KEGG|00630+1.11.1.6"
OFBKKLGO_00817_katA_1,"Neutrophil degranulation|Reactome|R-HSA-6798695;Peroxisomal protein import|Reactome|R-HSA-9033241;Glyoxylate and dicarboxylate metabolism|KEGG|00630+1.11.1.6;Tryptophan metabolism|KEGG|00380+1.11.1.6;Detoxification of Reactive Oxygen Species|Reactome|R-HSA-3299685;FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes|Reactome|R-HSA-9615017"
OFBKKLGO_00817_katA_1,"Neutrophil degranulation|Reactome|R-HSA-6798695;Peroxisomal protein import|Reactome|R-HSA-9033241;Detoxification of Reactive Oxygen Species|Reactome|R-HSA-3299685;FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes|Reactome|R-HSA-9615017;Tryptophan metabolism|KEGG|00380+1.11.1.6;Glyoxylate and dicarboxylate metabolism|KEGG|00630+1.11.1.6"
